"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","ARNT2","6.481","13.369","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","HPGD","6.477","13.360","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","ARNT2","6.609","13.218","True"
"Mesenchymal Stem","","","GSE78095","MicroArray","GPL17077","OR2F1","4.174","13.184","False"
"Polymorphonuclear","1h","","GSE35683","MicroArray","HG-U133_Plus_2","TNFSF10","2.217","13.166","True"
"Monocyte","","","GSE82315","MicroArray","HuGene-1_0-st-v1","HAMP","2.144","13.022","True"
"Monocyte Isolation From Buffy Coats","","","GSE92852","RNASeq","","CCL18","7.934","13.018","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","TNIP3","5.969","12.993","True"
"Monocyte","10h","","GSE47122","MicroArray","HG-U133_Plus_2","IL12B","-5.758","-12.948","False"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","TACSTD2","2.117","12.861","True"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","USP18","-3.923","-12.845","False"
"Macrophage","1d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","CCL18","3.664","12.833","True"
"Mesenchymal Stem","","","GSE78095","MicroArray","GPL17077","PTPRT","-4.053","-12.802","False"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","ADAMDEC1","2.099","12.756","True"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","CXCL10","-3.895","-12.753","False"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","CD163","1.701","12.694","True"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","RNASE1","2.089","12.693","True"
"Macrophage","","","E-MTAB-3255","MicroArray","MDM_Transformed_data_matrix","GRB7","2.990","12.676","True"
"Polymorphonuclear","1h","","GSE35683","MicroArray","HG-U133_Plus_2","BATF","2.130","12.648","True"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","TNIP3","6.356","12.634","True"
"T Cd4","8h","","GSE17199","MicroArray","GPL2507","IL17F","5.619","12.563","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","APCDD1","5.772","12.563","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","IL7","5.767","12.552","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","PLTP","6.002","12.380","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","PLTP","6.180","12.360","True"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","CCL18","2.032","12.344","True"
"Pbmc+Mec=10:1","","","GSE17493","MicroArray","GPL6480","CPVL","9.070","12.335","True"
"Circulating Macrophage","2d","","GSE97744","RNASeq","","MMP10","-2.990","-12.323","False"
"Circulating Macrophage","2d","","GSE97744","RNASeq","","TMEM176B","-2.978","-12.275","False"
"Monocyte Isolation From Buffy Coats","","","GSE92852","RNASeq","","MMP7","7.455","12.232","True"
"Macrophage","1d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","FAM20A","3.485","12.206","True"
"Macrophage","","","GSE49240","MicroArray","GPL10558","NKG7","2.729","12.159","True"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","IL1B","2.200","12.062","True"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","RSAD2","-3.672","-12.023","False"
"Macrophage","","","GSE49240","MicroArray","GPL10558","MMP7","2.698","12.019","True"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","IFIT1","-3.671","-12.019","False"
"T Cd4","8","","GSE15390","MicroArray","GPL2507","IL17F","5.309","12.006","False"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","TNIP3","5.790","11.943","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","OLIG1","-5.747","-11.855","True"
"Dendritic","12h","","GSE45466","MicroArray","GPL10558","CLDN1","-2.123","-11.852","True"
"Polymorphonuclear","1h","","GSE35683","MicroArray","HG-U133_Plus_2","CXCL3","-1.993","-11.833","True"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","CXCL13","5.936","11.800","True"
"Circulating Macrophage","2d","","GSE97744","RNASeq","","HLA-DPA1","-2.862","-11.799","False"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","FCER2","4.565","11.783","True"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","CD163","1.450","11.769","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","TNIP3","5.869","11.737","True"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","C3orf70","5.901","11.729","True"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","NKG7","1.443","11.710","True"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","CA12","1.433","11.631","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","LILRA3","5.611","11.574","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","CLEC10A","4.478","11.558","True"
"Macrophage","3d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","FN1","3.078","11.544","True"
"Macrophage","","","GSE49240","MicroArray","GPL10558","SOD2","2.586","11.520","True"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","CFD","2.097","11.501","True"
"Monocyte","3h","","GSE82166","MicroArray","HuGene-1_0-st-v1","TNIP3","3.146","11.496","True"
"Dendritic","12h","","GSE45466","MicroArray","GPL10558","S100A9","2.057","11.482","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","CXCL9","4.445","11.471","True"
"Mcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","CCL18","4.088","11.442","True"
"Macrophage.Ccr5-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","ADAMDEC1","2.273","11.438","True"
"Dendritic","12h","","GSE45466","MicroArray","GPL10558","FCRLB","2.046","11.423","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","LILRA3","5.699","11.397","True"
"Dendritic","12h","","GSE45466","MicroArray","GPL10558","OLFML2B","2.036","11.368","True"
"Pbmc+Mec=1:1","","","GSE17493","MicroArray","GPL6480","CCL18","7.498","11.368","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","OLIG1","-5.681","-11.362","True"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","ENPP2","1.397","11.339","True"
"Mesenchymal Stem","","","GSE78095","MicroArray","GPL17077","FAM170B","3.583","11.319","False"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","CXCL11","-3.447","-11.286","False"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","PIM1","1.510","11.271","True"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","IGFBP6","1.855","11.269","True"
"Macrophage","","","GSE49240","MicroArray","GPL10558","OLFML2B","2.528","11.263","True"
"Macrophage","1d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","MARCO","3.213","11.255","True"
"Macrophage","24h","","GSE57614","MicroArray","GPL6480","F13A1","7.642","11.244","True"
"Monocyte","10h","","GSE47122","MicroArray","HG-U133_Plus_2","CXCL11","-5.000","-11.243","False"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","NKG7","1.506","11.240","True"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","IL12B","-3.427","-11.220","False"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","CCL7","-3.426","-11.217","False"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","IL12RB2","5.435","11.211","True"
"Monocyte","10h","","GSE47122","MicroArray","HG-U133_Plus_2","OLFML2B","4.968","11.172","False"
"Macrophage","24h","","GSE85346","MicroArray","GPL13497","CXCL13","6.744","11.148","True"
"Macrophage","1d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","TNIP3","3.182","11.146","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","LAMP3","4.315","11.138","True"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","CCL23","1.369","11.115","True"
"Monocyte Isolation From Buffy Coats","","","GSE92852","RNASeq","","FOLR2","6.774","11.114","True"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","FCGR1B","1.488","11.103","True"
"Dendritic","12h","","GSE45466","MicroArray","GPL10558","VCAN","1.986","11.086","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","IL12RB2","5.537","11.074","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","BIRC3","4.283","11.054","True"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","ENPP2","1.479","11.039","True"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","FCGR1A","1.478","11.032","True"
"Macrophage.Ccr5-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","FABP5","2.186","11.002","True"
"Monocyte Isolation From Buffy Coats","","","GSE92852","RNASeq","","CD1B","-6.682","-10.964","True"
"Monocyte Isolation From Buffy Coats","","","GSE92852","RNASeq","","LGMN","6.672","10.948","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","CD209","4.237","10.937","True"
"Pbmc+Mec=1:1","","","GSE17493","MicroArray","GPL6480","CENPU","-7.205","-10.923","True"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","IGFBP6","1.989","10.904","True"
"T Cd4","8","","GSE15390","MicroArray","GPL2507","IRF4","4.804","10.864","False"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","PDK4","1.979","10.849","True"
"Circulating Macrophage","2d","","GSE97744","RNASeq","","CCL13","-2.627","-10.831","False"
"Macrophage","6h","","GSE57614","MicroArray","GPL6480","XIST","7.339","10.823","False"
"Macrophage","6d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","CCL18","3.589","10.818","True"
"Monocyte","3h","","GSE82166","MicroArray","HuGene-1_0-st-v1","SLAMF1","2.960","10.816","True"
"Macrophage","","","E-MTAB-3255","MicroArray","MDM_Transformed_data_matrix","IL11","2.543","10.782","True"
"Mesenchymal Stem","","","GSE78095","MicroArray","GPL17077","C9orf131","3.413","10.780","False"
"T Cd4","","","GSE17946","MicroArray","GPL2507","IL17F","5.204","10.779","False"
"Macrophage","3d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","SERPINB2","2.871","10.767","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","SLC16A10","5.218","10.764","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","SLC16A10","5.381","10.762","True"
"Macrophage","1d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","EDNRB","3.063","10.729","True"
"Macrophage","","","GSE49240","MicroArray","GPL10558","FPR1","2.402","10.703","True"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","CEMIP","5.380","10.694","True"
"Monocyte","3h","","GSE82166","MicroArray","HuGene-1_0-st-v1","LMNB1","2.917","10.659","True"
"Macrophage","1d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","STAC","-3.041","-10.652","True"
"Macrophage","6d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","FN1","3.527","10.629","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","IL17RB","4.110","10.607","True"
"T Cd4","8h","","GSE17199","MicroArray","GPL2507","IRF4","4.739","10.595","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","C3orf70","5.294","10.588","True"
"Pbmc+Mec=10:1","","","GSE17493","MicroArray","GPL6480","LEP","7.782","10.584","True"
"Macrophage","3d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","ENPP2","2.822","10.583","True"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","CX3CR1","5.313","10.562","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","C3orf70","5.096","10.512","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","IRF4","4.068","10.498","True"
"Circulating Macrophage","2d","","GSE97744","RNASeq","","HLA-DPB1","-2.543","-10.483","False"
"T Cd4","","","GSE17946","MicroArray","GPL2507","IRF4","5.041","10.440","False"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","PIM1","1.285","10.426","True"
"Circulating Macrophage","2d","","GSE97744","RNASeq","","HLA-DRA","-2.520","-10.389","False"
"Mesenchymal Stem","","","GSE78095","MicroArray","GPL17077","FBXO39","-3.284","-10.375","False"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","C2CD4B","5.214","10.364","True"
"Monocyte","3h","","GSE82166","MicroArray","HuGene-1_0-st-v1","MARCHF1","2.834","10.356","True"
"Circulating Macrophage","2d","","GSE97744","RNASeq","","HTRA4","2.505","10.328","False"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","CD200R1","4.001","10.328","True"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","VCAN","1.379","10.290","True"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","METTL7B","1.374","10.257","True"
"T Cd8","","","GSE79127","MicroArray","HG-U133A_2","IRF8","-2.295","-10.251","True"
"Monocyte","10h","","GSE47122","MicroArray","HG-U133_Plus_2","PTGS2","-4.557","-10.246","False"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","CCL22","1.868","10.243","True"
"Dendritic","12h","","GSE45466","MicroArray","GPL10558","MT1X","1.834","10.240","True"
"Macrophage","","","E-MTAB-3255","MicroArray","MDM_Transformed_data_matrix","S100A8","2.415","10.238","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","ABHD17C","4.699","10.227","True"
"Macrophage","3d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","SELENOP","2.723","10.211","True"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","MARCO","-1.861","-10.206","True"
"Mcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","FCGBP","3.642","10.194","True"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","IL1A","1.858","10.189","True"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","FUCA1","1.676","10.186","True"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","IFI44L","-3.098","-10.144","False"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","ALOX5AP","-1.355","-10.110","True"
"Monocyte","","","GSE82315","MicroArray","HuGene-1_0-st-v1","ACP3","1.664","10.109","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","FAM20A","4.893","10.093","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","ALOX15","3.903","10.072","True"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","CFD","1.651","10.032","True"
"Circulating Macrophage","2d","","GSE97744","RNASeq","","RARRES1","-2.427","-10.005","False"
"Gmcsf","72h","","GSE46903","MicroArray","GPL6947","STXBP2","-1.959","-10.002","False"
"Mesenchymal Stem","","","GSE78095","MicroArray","GPL17077","OTP","3.155","9.965","False"
"Polymorphonuclear","1h","","GSE35683","MicroArray","HG-U133_Plus_2","TLR5","1.678","9.961","True"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","IL36G","-3.040","-9.954","False"
"T Cd8","","","GSE79127","MicroArray","HG-U133A_2","CD83","-2.226","-9.941","True"
"Pbmc+Mec=1:1","","","GSE17493","MicroArray","GPL6480","CD163","6.555","9.938","True"
"Macrophage","1d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","ANKRD29","2.835","9.928","True"
"Monocyte","3h","","GSE82166","MicroArray","HuGene-1_0-st-v1","TM4SF1","2.717","9.926","True"
"Macrophage.Ccr5-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","TOP2A","-1.971","-9.921","True"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","CH25H","4.978","9.895","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","CXCL10","-4.793","-9.886","True"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","SERPINB2","1.799","9.866","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","OLIG1","-4.528","-9.856","True"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","MT1G","1.622","9.855","True"
"Monocyte Isolation From Buffy Coats","","","GSE92852","RNASeq","","VSIG4","5.995","9.837","True"
"Macrophage","24h","","GSE47538","MicroArray","GPL13497","HCAR3","4.948","9.835","True"
"Monocyte","","","GSE82315","MicroArray","HuGene-1_0-st-v1","LMNB1","1.619","9.833","True"
"Macrophage","24h","","GSE85346","MicroArray","GPL13497","CHI3L2","5.940","9.818","True"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","CD163","2.998","9.818","False"
"M1 Mdm_Noncf","24h","","GSE100521","MicroArray","GPL10558","CEMIP","1.315","9.815","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","CXCL11","-4.895","-9.790","True"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","IL6","-2.986","-9.779","False"
"Macrophage","","","E-MTAB-3255","MicroArray","MDM_Transformed_data_matrix","JAK3","2.305","9.771","True"
"Polymorphonuclear","1h","","GSE35683","MicroArray","HG-U133_Plus_2","KDSR","1.645","9.765","True"
"Monocyte Isolation From Buffy Coats","","","GSE92852","RNASeq","","CD163","5.938","9.744","True"
"Macrophage","","","GSE49240","MicroArray","GPL10558","CHIT1","-2.185","-9.734","True"
"Mcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","PLTP","3.474","9.725","True"
"Macrophage.Ccr5-Using Hiv1 Inoculated","5d","","GSE55029","MicroArray","GPL10558","TOP2A","-1.600","-9.721","True"
"Macrophage","3d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","PPBP","-2.591","-9.718","True"
"Macrophage","24h","","GSE85346","MicroArray","GPL13497","CLEC4E","-5.879","-9.717","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","MAOA","3.763","9.713","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","ARNT2","4.454","9.695","True"
"Mcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","F13A1","3.460","9.685","True"
"Monocyte","10h","","GSE47122","MicroArray","HG-U133_Plus_2","MARCHF1","4.307","9.684","False"
"Macrophage","","","E-MTAB-3255","MicroArray","MDM_Transformed_data_matrix","SERPINA1","2.284","9.684","True"
"Circulating Macrophage","2d","","GSE97744","RNASeq","","AOC1","-2.346","-9.670","False"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","MNDA","-1.763","-9.669","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","CXCL10","-4.831","-9.662","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","CXCL11","-4.669","-9.630","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","DACT1","3.729","9.624","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","HAMP","4.413","9.604","True"
"Mcsf Macrophage","2d","","GSE61298","MicroArray","PrimeView","ENPP2","3.425","9.588","True"
"Macrophage","1d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","DACT1","2.735","9.581","True"
"Macrophage.Ccr5-Using Hiv1 Non Replicating Inoculated","5d","","GSE55029","MicroArray","GPL10558","RNASE1","1.903","9.576","True"
"Macrophage","","","GSE76736","MicroArray","HuGene-2_0-st","FABP4","3.707","9.566","True"
"Circulating Macrophage","2d","","GSE97744","RNASeq","","IFI27","-2.320","-9.564","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","FCGR1B","4.775","9.550","True"
"Monocyte Isolation From Buffy Coats","","","GSE92852","RNASeq","","CD1E","-5.817","-9.544","True"
"Polymorphonuclear","1h","","GSE35683","MicroArray","HG-U133_Plus_2","CD69","-1.606","-9.534","True"
"M1 Mdm_Cf","24h","","GSE100521","MicroArray","GPL10558","ALOX5AP","-1.174","-9.531","True"
"Mesenchymal Stem","","","GSE78095","MicroArray","GPL17077","CD24","-3.016","-9.528","False"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","FCGR1B","4.618","9.526","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","ALDH1A1","-4.617","-9.523","True"
"T Cd8","","","GSE79127","MicroArray","HG-U133A_2","XCL1","-2.132","-9.523","True"
"Macrophage","3d","10ng/m","E-MTAB-5913","MicroArray","HG-U133_Plus_2","EDNRB","2.537","9.516","True"
"Macrophage.Uninfected","5d","","GSE55029","MicroArray","GPL10558","CCL13","1.735","9.511","True"
"T Cd4","8","","GSE15390","MicroArray","GPL2507","TNFRSF4","4.203","9.506","False"
"Monocyte","1h","","GSE35683","MicroArray","HG-U133_Plus_2","INHBA","-2.898","-9.489","False"
"Monocyte Isolation From Buffy Coats","","","GSE92852","RNASeq","","IL17RB","5.776","9.477","True"
"Monocyte","10h","","GSE47122","MicroArray","HG-U133_Plus_2","IL36G","-4.214","-9.476","False"
"Monocyte","","","GSE82315","MicroArray","HuGene-1_0-st-v1","PEX5","1.558","9.461","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","PROK2","4.346","9.458","True"
"Monocyte","","","GSE82315","MicroArray","HuGene-1_0-st-v1","SLAMF1","1.557","9.458","True"
"Polymorphonuclear","1h","","GSE35683","MicroArray","HG-U133_Plus_2","MAP3K4","-1.593","-9.456","True"
"Pbmc","24h","","GSE43700","MicroArray","HG-U133_Plus_2","CLEC4G","4.580","9.447","True"
"Monocyte","","","GSE82315","MicroArray","HuGene-1_0-st-v1","MARCHF1","1.554","9.438","True"
