"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","PTGFRN","-1.224","-4.533","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","MS4A6E","1.008","4.532","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","ZNF564","-1.233","-4.531","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","MCUB","-1.232","-4.528","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","SH3GL2","1.222","4.523","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","PFAS","-1.230","-4.520","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","ANKRD18A","-1.004","-4.515","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","ELOVL3","-1.219","-4.515","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","DLX2","1.218","4.511","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","CIAPIN1","-1.227","-4.508","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","C3orf36","1.002","4.507","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","B4GALT6","1.002","4.506","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","SSBP2","1.226","4.506","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","SATL1","-1.002","-4.504","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","PPP1R2","1.226","4.503","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","HGS","1.225","4.502","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","SUMF1","-1.224","-4.498","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","UBA2","1.224","4.496","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","ACSS3","-1.213","-4.492","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","TCEAL9","-0.999","-4.490","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","NTN4","1.209","4.477","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","OSR1","-0.994","-4.470","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","CCT3","-1.207","-4.468","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","AR","1.206","4.466","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","TRAF4","0.993","4.466","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","SCML2","0.992","4.461","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","ANTXR1","1.205","4.459","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","PRR11","-1.213","-4.458","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","LOC730101","-0.990","-4.451","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","IGFBP4","-1.211","-4.449","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","RHOU","-1.199","-4.439","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","CGNL1","0.986","4.431","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","RHOU","-0.985","-4.427","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","FAM98B","0.982","4.417","False"
