"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Whole Blood","6h","","GSE110041","RNASeq","","EGR2","2.241","12.318","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","OAS3","2.567","12.308","True"
"Whole Blood","24h","","GSE110041","RNASeq","","CH25H","4.461","12.274","True"
"Whole Blood","6h","","GSE110041","RNASeq","","FCGR2B","2.210","12.145","True"
"Whole Blood","6h","","GSE110041","RNASeq","","STAC","2.208","12.133","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","GZMB","7.652","12.033","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","IFI6","3.176","11.904","False"
"Whole Blood","6h","","GSE110041","RNASeq","","IL2RA","2.128","11.697","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CEACAM1","7.423","11.674","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CXCL5","2.117","11.635","True"
"Whole Blood","24h","","GSE110041","RNASeq","","CCL24","4.223","11.620","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","RXFP1","2.414","11.572","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","MX2","2.372","11.374","True"
"Whole Blood","24h","","GSE110041","RNASeq","","STAC","4.065","11.186","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","PIM1","2.331","11.177","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","MX1","2.982","11.174","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","ALDH1A2","7.520","11.082","True"
"Whole Blood","6h","","GSE110041","RNASeq","","SOCS2","2.012","11.056","True"
"Whole Blood","24h","","GSE110041","RNASeq","","CCL23","4.004","11.018","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","STEAP4","2.919","10.938","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","GZMB","7.394","10.896","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","XAF1","2.253","10.803","True"
"Whole Blood","6h","","GSE110041","RNASeq","","PPBP","1.963","10.787","True"
"Whole Blood","6h","","GSE110041","RNASeq","","IL1B","1.963","10.787","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","CEACAM1","7.320","10.786","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","OAS1","2.238","10.729","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","ALDH1A2","6.821","10.727","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","HBEGF","7.226","10.648","True"
"Whole Blood","24h","","GSE110041","RNASeq","","TNFAIP6","3.867","10.640","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CD24","1.930","10.604","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","OAS2","2.827","10.593","False"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","IFIT1","2.817","10.557","False"
"Whole Blood","6h","","GSE110041","RNASeq","","SLC45A3","1.903","10.459","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","IL1A","7.036","10.368","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","CEACAM1","6.559","10.332","True"
"Whole Blood","24h","","GSE110041","RNASeq","","CD1E","3.752","10.324","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","IFI44","2.753","10.319","False"
"Whole Blood","6h","","GSE110041","RNASeq","","CCL24","1.867","10.258","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","PRG2","6.510","10.237","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","MAOA","2.719","10.190","False"
"Whole Blood","24h","","GSE110041","RNASeq","","ALDH1A2","3.702","10.185","True"
"Whole Blood","6h","","GSE110041","RNASeq","","MOB3B","1.851","10.172","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","IL2RB","7.139","10.105","True"
"Whole Blood","24h","","GSE110041","RNASeq","","IL1RN","3.671","10.099","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","GZMB","5.218","10.095","True"
"Whole Blood","24h","","GSE110041","RNASeq","","C15orf48","3.657","10.060","True"
"Whole Blood","6h","","GSE110041","RNASeq","","SPRED1","1.819","9.996","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","CEACAM1","7.043","9.970","True"
"Whole Blood","6h","","GSE110041","RNASeq","","TMEM158","1.811","9.953","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","PARP9","2.076","9.952","True"
"Whole Blood","6h","","GSE110041","RNASeq","","AREG","1.810","9.948","True"
"Whole Blood","6h","","GSE110041","RNASeq","","HRH4","1.801","9.898","True"
"Whole Blood","6h","","GSE110041","RNASeq","","SLC44A1","1.795","9.863","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","IL1B","6.654","9.805","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","IL1B","6.218","9.778","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","IRX3","6.624","9.761","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","OAS3","2.595","9.726","False"
"Whole Blood","6h","","GSE110041","RNASeq","","GGT5","1.767","9.712","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","CEACAM1","5.005","9.683","True"
"Eosinophil","","","GSE128027","RNASeq","","CXCL8","7.926","9.641","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","HBEGF","6.108","9.605","True"
"Pdc","","","GSE89442","RNASeq","","RGS2","-8.041","-9.548","False"
"Whole Blood","6h","","GSE110041","RNASeq","","CCL2","1.736","9.540","True"
"Whole Blood","6h","","GSE110041","RNASeq","","SUCNR1","1.735","9.536","True"
"Whole Blood","24h","","GSE110041","RNASeq","","FCER2","3.455","9.506","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","RSAD2","1.966","9.424","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","IL2RB","6.374","9.392","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","S100A4","5.912","9.313","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CCL23","1.694","9.310","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","IL1A","5.898","9.275","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","LTB","6.262","9.227","True"
"Whole Blood","24h","","GSE110041","RNASeq","","CCL2","3.350","9.217","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","LGALS1","4.749","9.188","True"
"Whole Blood","6h","","GSE110041","RNASeq","","IL3RA","1.672","9.187","True"
"Whole Blood","24h","","GSE110041","RNASeq","","ORM1","3.338","9.183","True"
"Pdc","","","GSE89442","RNASeq","","CXCR4","-7.728","-9.176","False"
"Eosinophil","","","GSE128027","RNASeq","","SOCS1","7.449","9.060","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","RGS1","-5.726","-9.021","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","CXCR4","-6.095","-8.982","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","MOCOS","4.640","8.977","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","CISH","6.333","8.964","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","MAOA","6.082","8.962","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","CCL5","6.041","8.902","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","HSPA6","5.656","8.895","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","S100P","-6.277","-8.886","True"
"Whole Blood","24h","","GSE110041","RNASeq","","MRC1","3.218","8.855","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","LTB","6.243","8.837","True"
"Whole Blood","24h","","GSE110041","RNASeq","","TMEM158","3.210","8.833","True"
"Eosinophil","","","GSE128027","RNASeq","","CCL4","7.233","8.798","False"
"Whole Blood","6h","","GSE110041","RNASeq","","IL19","1.601","8.797","True"
"Whole Blood","6h","","GSE110041","RNASeq","","SOCS1","1.589","8.735","True"
"Eosinophil","","","GSE128027","RNASeq","","CCL3","7.176","8.728","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","CISH","5.923","8.728","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CD69","1.588","8.727","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","IL17RB","4.471","8.649","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","IFI6","1.803","8.646","True"
"Pdc","","","GSE89442","RNASeq","","NR4A3","-7.278","-8.641","False"
"Whole Blood","6h","","GSE110041","RNASeq","","CD1C","1.571","8.633","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","IER3","6.082","8.609","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","CH25H","6.070","8.592","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","DUSP5","6.065","8.584","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","MOCOS","3.778","8.574","True"
"Whole Blood","24h","","GSE110041","RNASeq","","FBP1","3.116","8.573","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","EPSTI1","2.274","8.524","False"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","OAS1","2.268","8.500","False"
"Whole Blood","6h","","GSE110041","RNASeq","","HCAR3","1.537","8.446","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","DUSP5","5.726","8.438","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CSF2RB","1.530","8.409","True"
"Whole Blood","6h","","GSE110041","RNASeq","","SOWAHC","1.523","8.370","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","PIM1","4.321","8.361","True"
"Eosinophil","","","GSE128027","RNASeq","","CCL2","6.870","8.357","False"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","SOCS2","4.309","8.338","True"
"Whole Blood","6h","","GSE110041","RNASeq","","TGM2","1.516","8.332","True"
"Whole Blood","24h","","GSE110041","RNASeq","","MMP9","3.025","8.323","True"
"Whole Blood","6h","","GSE110041","RNASeq","","GATA2","1.512","8.311","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","MS4A2","5.251","8.273","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","LGALS1","5.249","8.270","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CD180","1.501","8.251","True"
"Whole Blood","24h","","GSE110041","RNASeq","","CD1C","2.998","8.249","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","CCL23","4.255","8.232","True"
"Whole Blood","24h","","GSE110041","RNASeq","","SLPI","2.987","8.219","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","IFIT3","1.711","8.201","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","S100A4","4.234","8.192","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","RGS1","-5.559","-8.192","True"
"Whole Blood","24h","","GSE110041","RNASeq","","IL1B","2.973","8.181","True"
"Pdc","","","GSE89442","RNASeq","","LTB","6.883","8.172","False"
"Whole Blood","6h","","GSE110041","RNASeq","","CD80","1.487","8.170","True"
"Whole Blood","6h","","GSE110041","RNASeq","","INHBA","1.484","8.156","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","CYSTM1","5.529","8.147","True"
"Whole Blood","6h","","GSE110041","RNASeq","","SIGLEC12","1.482","8.144","True"
"Whole Blood","6h","","GSE110041","RNASeq","","HCAR2","1.481","8.142","True"
"Whole Blood","6h","","GSE110041","RNASeq","","TGFA","1.478","8.124","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","RPS8","3.579","8.124","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","MX1","-3.698","-8.119","False"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","APOL4","1.693","8.119","True"
"Eosinophil","","","GSE128027","RNASeq","","RNASE2","-6.667","-8.109","False"
"Whole Blood","24h","","GSE110041","RNASeq","","CCL18","2.941","8.093","True"
"Eosinophil","","","GSE128027","RNASeq","","GGT5","6.639","8.076","False"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","MX1","-3.550","-8.058","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","DDX60","2.143","8.032","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","SORL1","-5.450","-8.031","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","SLAMF1","5.651","7.998","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","RGS1","-5.076","-7.982","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","IER3","5.407","7.967","True"
"Whole Blood","24h","","GSE110041","RNASeq","","ANKRD22","2.893","7.959","True"
"Eosinophil","","","GSE128027","RNASeq","","CD180","6.514","7.923","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","PHLDA1","5.375","7.920","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","RPS9","3.489","7.918","True"
"Whole Blood","24h","","GSE110041","RNASeq","","CSF1","2.875","7.910","True"
"Pdc","","","GSE89442","RNASeq","","RGS1","-6.645","-7.890","False"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","SAMD9L","1.642","7.872","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","IL2RB","5.005","7.871","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CCL23","5.003","7.867","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","PIM1","5.552","7.859","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","MX2","2.088","7.826","False"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","XAF1","2.083","7.805","False"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","DDX60","1.621","7.773","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CCL5","4.929","7.752","True"
"Whole Blood","24h","","GSE110041","RNASeq","","MCEMP1","2.817","7.751","True"
"Whole Blood","24h","","GSE110041","RNASeq","","IL3RA","2.813","7.739","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","HSPA6","4.913","7.739","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","LGALS1","4.899","7.705","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","CCL23","5.224","7.698","True"
"Whole Blood","24h","","GSE110041","RNASeq","","MOB3B","2.795","7.689","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","EMP1","5.431","7.687","True"
"Eosinophil","","","GSE128027","RNASeq","","SELL","-6.302","-7.666","False"
"Eosinophil","","","GSE128027","RNASeq","","SUCNR1","6.292","7.654","False"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","EIF2AK2","1.595","7.647","True"
"Pdc","","","GSE89442","RNASeq","","TNF","6.438","7.644","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","HBEGF","5.399","7.642","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","PIM1","2.036","7.632","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","DPEP2","-5.176","-7.628","True"
"Whole Blood","6h","","GSE110041","RNASeq","","LRG1","1.387","7.622","True"
"Whole Blood","6h","","GSE110041","RNASeq","","FLVCR2","1.387","7.622","True"
"Eosinophil","","","GSE128027","RNASeq","","STAC","6.264","7.620","False"
"Whole Blood","24h","","GSE110041","RNASeq","","CXCL1","2.767","7.612","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","RGS1","-3.931","-7.605","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","PIM1","4.819","7.592","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","H2AC6","3.343","7.588","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","NCF1","3.918","7.581","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","PRG2","3.917","7.578","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","ITGAM","4.808","7.575","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","MAOA","4.809","7.563","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","CXCL10","1.576","7.555","True"
"Whole Blood","24h","","GSE110041","RNASeq","","INHBA","2.745","7.554","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","PARP9","2.015","7.553","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","EGR1","5.123","7.550","True"
"Pdc","","","GSE89442","RNASeq","","FOSB","-6.353","-7.543","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","PEX11G","-4.788","-7.542","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","RGS1","-5.328","-7.542","True"
"Whole Blood","6h","","GSE110041","RNASeq","","ANKRD22","1.369","7.522","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CTSC","1.364","7.495","True"
"Pdc","","","GSE89442","RNASeq","","CYP1A1","6.306","7.488","False"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","CISH","1.557","7.466","True"
"Whole Blood","6h","","GSE110041","RNASeq","","CEACAM1","1.357","7.455","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","GZMB","5.259","7.444","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","ALDH1A2","4.723","7.441","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","PHLDA1","5.254","7.437","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","ENPP3","4.724","7.429","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","LTB","4.715","7.415","True"
"Whole Blood","6h","","GSE110041","RNASeq","","FFAR3","1.346","7.398","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","RGCC","-3.367","-7.391","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","C18orf32","-3.363","-7.382","False"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","SERPINB2","4.685","7.368","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","CCL2","1.537","7.368","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","DDX58","1.537","7.366","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","MX1","-3.803","-7.358","True"
"Whole Blood","6h","","GSE110041","RNASeq","","ETS2","1.338","7.351","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","HSPA6","3.793","7.338","True"
"Whole Blood","6h","","GSE110041","RNASeq","","ADAMTSL4","1.335","7.337","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","RASD1","4.966","7.318","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CYSTM1","4.640","7.297","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","NDUFA12","4.631","7.296","True"
"Whole Blood","24h","","GSE110041","RNASeq","","RNASE1","-2.650","-7.290","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","CTSL","4.632","7.284","True"
"Whole Blood","6h","","GSE110041","RNASeq","","KMO","1.322","7.264","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","PTMA","-3.308","-7.261","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","ALDH1A2","5.113","7.237","True"
"Pdc","","","GSE89442","RNASeq","","ZNF331","-6.090","-7.231","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","KCNJ2","4.903","7.225","True"
"Whole Blood","24h","","GSE110041","RNASeq","","G0S2","2.624","7.219","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","SOCS1","4.589","7.217","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","DPEP2","-4.581","-7.205","True"
"Pdc","","","GSE89442","RNASeq","","NR4A2","-6.055","-7.190","False"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","CXCR4","-5.079","-7.189","True"
"Whole Blood","6h","","GSE110041","RNASeq","","TMEM236","1.304","7.168","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","NCR3","4.854","7.153","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","HAL","-4.853","-7.151","True"
"Whole Blood","6h","","GSE110041","RNASeq","","PDSS1","1.300","7.144","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","NDUFA12","4.543","7.144","True"
"Whole Blood","6h","","GSE110041","RNASeq","","GRINA","1.299","7.139","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","HERC5","-4.534","-7.131","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","D2HGDH","-4.533","-7.129","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","DTL","1.898","7.115","False"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","NDUFA12","3.669","7.098","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","GATA2","3.668","7.096","True"
"Eosinophil","","","GSE128027","RNASeq","","OXER1","-5.830","-7.091","False"
"Whole Blood","6h","","GSE110041","RNASeq","","NRP1","1.290","7.089","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","HERC5","-3.661","-7.083","True"
"Primary Aml Mncs","16h","","GSE51402","MicroArray","HuGene-1_0-st-v1","IFITM3","1.890","7.082","False"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","DCUN1D3","4.796","7.068","True"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","CAPZA1","-3.219","-7.067","False"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","FOS","-4.481","-7.059","True"
"Basophils","48h","10ng/mL","GSE64639","MicroArray","GPL10558","BMP6","-4.468","-7.039","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","VNN2","3.101","7.039","True"
"Whole Blood","6h","","GSE110041","RNASeq","","MMP19","1.279","7.030","True"
"Pdc","","","GSE89442","RNASeq","","AREG","-5.915","-7.023","False"
"Basophils","24h","0.06ng/mL","GSE64639","MicroArray","GPL10558","KLF5","-3.199","-7.022","False"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","ITGAM","3.629","7.021","True"
"Primary Aml Mncs","6h","","GSE51402","MicroArray","HuGene-1_0-st-v1","TRIM16","1.464","7.020","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","SFXN1","4.763","7.019","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","SFXN1","4.462","7.017","True"
"Basophils","1d","10ng/mL","GSE64638","MicroArray","GPL6883","SOCS1","4.760","7.015","True"
"Eosinophil","","","GSE128027","RNASeq","","LMNA","5.761","7.007","False"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","H2AC6","3.618","7.000","True"
"Basophils","24h","2ng/mL","GSE64639","MicroArray","GPL10558","SOCS1","3.618","7.000","True"
"Basophils","3d","10ng/mL","GSE64638","MicroArray","GPL6883","SOCS1","4.944","6.997","True"
"Basophils","24h","0.2ng/mL","GSE64639","MicroArray","GPL10558","RPL35A","3.079","6.989","True"
"Basophils","24h","10ng/mL","GSE64639","MicroArray","GPL10558","AQP9","4.444","6.988","True"
"Whole Blood","24h","","GSE110041","RNASeq","","GPNMB","-2.539","-6.985","True"
