"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","LONRF2","5.214","5.870","False"
"Eosinophil","","","GSE128027","RNASeq","","UBA7","-3.986","-5.862","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","ARHGEF40","-1.728","-5.862","True"
"Eosinophil","","","GSE128027","RNASeq","","STAC","3.980","5.853","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","TBC1D2","-2.059","-5.852","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","MT1B","-5.199","-5.846","False"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","ATF3","2.191","5.845","True"
"Neutrophil","1h","","GSE70068","RNASeq","","ZNF155","1.993","5.838","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","PRXL2A","-2.413","-5.835","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","DERL3","-2.628","-5.826","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","TMC5","5.179","5.823","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","P2RY2","1.715","5.818","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","AREG","-5.489","-5.816","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","PLAU","5.171","5.815","False"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","CLCA1","0.998","5.814","True"
"Mdc","","","GSE89442","RNASeq","","NAPSB","-6.258","-5.812","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","CYP46A1","-2.622","-5.812","True"
"Mdc","","","GSE89442","RNASeq","","TGM3","6.256","5.810","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","FCER2","5.479","5.806","False"
"Mdc","","","GSE89442","RNASeq","","AIF1","-6.249","-5.803","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","RILPL1","1.710","5.803","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","STAC","5.232","5.803","True"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","SKIL","0.915","5.802","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","SKIL","0.995","5.800","True"
"Neutrophil","1h","","GSE70068","RNASeq","","DNTTIP2","1.979","5.798","True"
"Mdc","","","GSE89442","RNASeq","","CD4","-6.242","-5.797","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","NPTX1","2.615","5.797","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","HRH4","5.154","5.796","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","IL1B","2.039","5.795","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","SIGLEC1","-2.037","-5.791","False"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","NPTX1","2.393","5.786","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","TMCC3","-2.169","-5.786","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","TDRD3","-1.167","-5.785","True"
"Neutrophil","1h","","GSE70068","RNASeq","","NABP1","1.975","5.785","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","IFIT1","2.390","5.780","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","HGF","-2.032","-5.777","False"
"Monocyte","","","GSE123573","RNASeq","","GPAT3","3.925","5.776","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","MT1B","-5.450","-5.775","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","RTP4","2.605","5.775","True"
"Monocyte","","","GSE123573","RNASeq","","DPEP2","-3.923","-5.773","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","SPP1","6.683","5.769","False"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","GSDME","6.681","5.768","False"
"Mdc","","","GSE89442","RNASeq","","MMP14","6.210","5.767","True"
"Eosinophil","","","GSE128027","RNASeq","","LGALS1","3.917","5.760","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","PLSCR1","1.697","5.758","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","AHSP","-0.988","-5.758","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","RNASE6","-2.381","-5.758","True"
"Monocyte","","","GSE123573","RNASeq","","OAS1","-3.912","-5.757","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","FLT1","5.113","5.757","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","FRAT1","-2.596","-5.756","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","CLEC4G","2.025","5.756","False"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","TIFA","2.157","5.755","True"
"Mdc","","","GSE89442","RNASeq","","RAB7B","6.196","5.755","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","MT1G","3.609","5.751","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","FLVCR1","-1.695","-5.750","True"
"Mdc","","","GSE89442","RNASeq","","SDC2","6.191","5.750","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","MT1L","-5.111","-5.747","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","UBD","5.111","5.747","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","FFAR2","1.694","5.747","True"
"Monocyte","","","GSE123573","RNASeq","","OAS2","-3.905","-5.746","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","NPL","-1.159","-5.744","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","SUCNR1","5.179","5.744","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","P2RY1","2.374","5.740","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","FAS","2.588","5.737","True"
"Eosinophil","","","GSE128027","RNASeq","","CD83","3.898","5.732","True"
"Eosinophil","","","GSE128027","RNASeq","","ITGA4","-3.897","-5.730","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","UCP2","-1.155","-5.727","True"
"Neutrophil","1h","","GSE70068","RNASeq","","EXOSC4","1.954","5.726","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","TAMALIN","-5.085","-5.725","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","HPSE","-2.014","-5.725","False"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","ENPP2","3.592","5.725","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","AOC1","1.686","5.722","True"
"Neutrophil","1h","","GSE70068","RNASeq","","G0S2","1.953","5.721","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","ALDH1A2","5.656","5.719","True"
"Monocyte","","","GSE123573","RNASeq","","GAS7","-3.886","-5.719","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","LAMP3","5.084","5.717","False"
"Monocyte","","","GSE123573","RNASeq","","CCL18","3.885","5.716","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","DCSTAMP","5.083","5.716","False"
"Mdc","","","GSE89442","RNASeq","","TACSTD2","6.154","5.716","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","PHLDB1","5.152","5.714","True"
"Monocyte","","","GSE123573","RNASeq","","IFI44","-3.882","-5.712","True"
"Monocyte","","","GSE123573","RNASeq","","IRF4","3.874","5.700","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","NFE2L3","2.570","5.699","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","TSPAN13","-1.679","-5.697","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","ITPR1","1.679","5.696","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","IFITM1","2.355","5.695","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","NME1","2.003","5.695","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","SELP","-5.058","-5.694","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","OLR1","5.368","5.688","False"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","ROPN1L","0.976","5.688","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","SELP","-5.058","-5.688","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","FAM135B","5.365","5.685","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","CALCRL","2.561","5.679","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","ADAMDEC1","-1.997","-5.677","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","TGFB2","5.048","5.676","False"
"Monocyte","","","GSE123270","MicroArray","GPL10558","PPA1","1.145","5.676","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","S100A12","-6.569","-5.671","False"
"Eosinophil","","","GSE128027","RNASeq","","ACP3","-3.857","-5.671","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","FCER2","1.992","5.662","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","FLT1","5.035","5.662","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","COLEC12","5.343","5.662","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","CD5L","5.026","5.658","False"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","NAPSB","-6.553","-5.658","False"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","RGL1","3.550","5.658","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","TMEM159","1.667","5.655","True"
"Monocyte","","","GSE123573","RNASeq","","CD40","3.842","5.654","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","RCSD1","-2.336","-5.648","True"
"Eosinophil","","","GSE128027","RNASeq","","OXER1","-3.840","-5.646","True"
"Monocyte","","","GSE123573","RNASeq","","CD1C","3.836","5.645","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","RHBDL3","5.009","5.639","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","MAP3K7CL","-5.014","-5.638","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","ABCA9","5.011","5.635","False"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","PPIF","2.112","5.634","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","ZNF222","2.112","5.633","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","CCR1","2.111","5.633","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","CD276","5.565","5.627","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","ACAT2","-0.966","-5.626","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","C4orf3","1.658","5.626","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","CCR6","5.001","5.624","False"
"Monocyte","","","GSE123270","MicroArray","GPL10558","SELENOP","-1.134","-5.623","True"
"Eosinophil","","","GSE128027","RNASeq","","PIR","3.823","5.621","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","SLAMF8","5.559","5.621","True"
"Eosinophil","","","GSE128027","RNASeq","","IL5RA","-3.819","-5.616","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","CD24","1.654","5.614","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","PIM1","2.103","5.612","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","C15orf39","-2.103","-5.611","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","RSPO3","5.058","5.610","True"
"Monocyte","","","GSE123573","RNASeq","","CD1E","3.812","5.609","True"
"Neutrophil","1h","","GSE70068","RNASeq","","PRNP","1.914","5.607","True"
"Neutrophil","1h","","GSE70068","RNASeq","","ATF3","1.913","5.604","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","CDKN1B","-2.100","-5.603","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","GPM6B","-2.316","-5.601","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","STAC","5.539","5.600","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","MT1L","-5.283","-5.598","False"
"Monocyte","","","GSE123573","RNASeq","","CH25H","3.804","5.598","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","RHBDL3","5.282","5.598","False"
"Monocyte","","","GSE123573","RNASeq","","CISH","3.802","5.595","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","SAG","-5.276","-5.591","False"
"Monocyte","","","GSE123573","RNASeq","","ANKRD22","3.797","5.588","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","SPINK1","6.468","5.584","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","GPNMB","4.964","5.582","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","SUCNR1","5.264","5.578","False"
"Mdc","","","GSE89442","RNASeq","","C1orf162","-6.002","-5.574","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","A2M","5.511","5.572","True"
"Eosinophil","","","GSE128027","RNASeq","","IL9R","3.787","5.568","True"
"Neutrophil","1h","","GSE70068","RNASeq","","ARRDC3","-1.900","-5.565","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","PLEK2","5.503","5.564","True"
"Mdc","","","GSE89442","RNASeq","","PLA2G7","5.986","5.559","True"
"Eosinophil","","","GSE128027","RNASeq","","ABCC4","3.780","5.558","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","FLVCR1-DT","-1.638","-5.557","True"
"Monocyte","","","GSE123573","RNASeq","","TGM2","3.776","5.556","True"
"Eosinophil","","","GSE128027","RNASeq","","F5","-3.778","-5.556","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","ENTPD1","2.506","5.556","True"
"Mdc","","","GSE89442","RNASeq","","CD1D","-5.979","-5.553","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","FCGBP","-1.120","-5.553","True"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","GJA5","0.875","5.552","True"
"Eosinophil","","","GSE128027","RNASeq","","TUBB1","-3.774","-5.549","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","MX2","-1.952","-5.548","False"
"Neutrophil","1h","","GSE70068","RNASeq","","VPS9D1","1.894","5.548","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","CH25H","-1.118","-5.542","True"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","MRAP2","0.873","5.538","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","TCHH","5.225","5.537","False"
"Monocyte","","","GSE123573","RNASeq","","MX1","-3.762","-5.536","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","RFPL2","-4.988","-5.532","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","PAG1","1.630","5.531","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","PLAUR","2.286","5.528","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","LY6E","-1.945","-5.527","False"
"Mdc","","","GSE89442","RNASeq","","TNFSF15","5.951","5.527","True"
"Monocyte","","","GSE123573","RNASeq","","PECAM1","-3.754","-5.524","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","FASN","3.466","5.523","False"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","DNTTIP2","2.069","5.521","True"
"Mdc","","","GSE89442","RNASeq","","CXCL3","5.940","5.517","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","CCL13","5.206","5.517","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","RIPK2","1.626","5.517","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","AHRR","4.905","5.516","False"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","GCH1","2.280","5.515","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","CSRP2","2.487","5.514","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","DCSTAMP","6.386","5.513","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","SPP1","4.902","5.512","False"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","MSMO1","6.384","5.512","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","SERPINB9","2.486","5.511","True"
"Mdc","","","GSE89442","RNASeq","","KLF4","-5.931","-5.509","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","C1QC","5.447","5.507","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","CCR6","1.937","5.506","False"
"Monocyte","","","GSE123573","RNASeq","","MX2","-3.740","-5.504","True"
"Monocyte","","","GSE75938","MicroArray","PrimeView","CLEC5A","5.442","5.503","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","CLEC5A","1.935","5.501","False"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","HCG27","-2.062","-5.501","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","PFKFB3","-1.935","-5.500","False"
"Neutrophil","1h","","GSE70068","RNASeq","","SGK1","1.876","5.494","True"
"Monocyte","","","GSE123573","RNASeq","","ITGAM","3.731","5.490","True"
"Neutrophil","1h","","GSE70068","RNASeq","","HCG27","-1.873","-5.488","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","ZNF772","4.879","5.487","False"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","SDC2","5.177","5.486","False"
"Monocyte","","","GSE123270","MicroArray","GPL10558","HS3ST2","-1.107","-5.485","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","FLT3","-2.268","-5.484","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","CTSE","-0.941","-5.484","True"
"Eosinophil","","","GSE128027","RNASeq","","CYP1A1","3.727","5.480","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","NQO1","-1.106","-5.480","True"
"Eosinophil","","","GSE128027","RNASeq","","IL10RA","3.726","5.479","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","GBP1","2.264","5.476","True"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","CCDC173","-0.863","-5.475","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","PTGS2","-4.869","-5.475","False"
"Neutrophil","1h","","GSE70068","RNASeq","","TXNIP","-1.868","-5.471","True"
"Eosinophil","","","GSE128027","RNASeq","","C15orf48","3.720","5.470","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","RPH3A","-4.859","-5.470","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","DPEP2","-1.924","-5.470","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","CREG1","1.612","5.469","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","RNF7","1.611","5.467","True"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","FAM122C","-0.862","-5.466","True"
"Eosinophil","","","GSE128027","RNASeq","","OSGIN1","3.716","5.464","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","RPH3A","-4.859","-5.464","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","CCL8","4.858","5.463","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","YPEL4","-2.464","-5.463","True"
"Monocyte","","","GSE123573","RNASeq","","MOB3B","3.709","5.458","True"
"Monocyte","","","GSE123573","RNASeq","","CD4","-3.705","-5.452","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","NFE2","-6.312","-5.450","False"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","CD80","2.253","5.448","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","PLAU","5.141","5.448","False"
"Neutrophil","1h","","GSE70068","RNASeq","","ATP1B3","1.859","5.447","True"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","TMEM163","4.910","5.445","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","HLX","1.604","5.443","True"
"Neutrophil","1h","","GSE70068","RNASeq","","DNAJB9","1.858","5.442","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","GSN","3.414","5.442","False"
"Mdc","","","GSE89442","RNASeq","","MS4A6A","-5.859","-5.441","True"
"Monocyte","","","GSE41889","MicroArray","HG-U133_Plus_2","CFP","-6.300","-5.439","False"
"Monocyte","","","GSE75938","MicroArray","PrimeView","SELENOP","5.379","5.438","True"
"Eosinophil","","","GSE128027","RNASeq","","NFKBIA","3.696","5.434","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","SNHG5","1.094","5.424","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","VNN3","-2.033","-5.423","True"
"Eosinophil","","","GSE128027","RNASeq","","PPIF","3.688","5.423","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","CDKN1C","-4.821","-5.421","False"
"Eosinophil","","","GSE128027","RNASeq","","GCLM","3.685","5.419","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","HEATR6","1.595","5.412","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","FPR3","3.395","5.411","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","GASK1A","4.811","5.410","False"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","DHRS9","-1.903","-5.410","False"
"Monocyte","","","GSE75938","MicroArray","PrimeView","DCSTAMP","5.351","5.410","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","USP18","2.440","5.409","True"
"Cd14Pos_Monocyte","72h","","GSE96703","MicroArray","GPL6947","FBP1","3.394","5.409","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","TGFB2","4.801","5.406","False"
"Mdc","","","GSE89442","RNASeq","","OLFM2","5.820","5.405","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","PITRM1","1.592","5.402","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","ETV5","4.795","5.399","False"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","TAMALIN","-4.800","-5.398","False"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","ASMTL","1.590","5.397","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","CCDC173","-0.926","-5.397","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","A2M","4.799","5.396","False"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","TXNIP","-2.022","-5.395","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","SMARCD3","-5.091","-5.395","False"
"Monocyte","","","GSE123573","RNASeq","","RGS16","3.664","5.391","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","TUBB1","-4.788","-5.390","False"
"Monocyte","4h","","GSE35304","MicroArray","GPL6480","SLCO2B1","4.859","5.389","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","MB21D2","2.227","5.385","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","SPECC1L","1.587","5.384","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","TUBB1","-4.788","-5.384","False"
"Mdc","","","GSE89442","RNASeq","","CCL4","5.795","5.382","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","ADAM28","-0.923","-5.381","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","MT1G","-5.077","-5.380","False"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","PLEKHG6","2.015","5.376","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","INHBA","5.072","5.375","False"
"Monocyte","","","GSE123573","RNASeq","","SLAMF1","3.651","5.372","True"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","ETV4","0.922","5.370","True"
"Neutrophil","1h","5ng/mL","GSE40548","RNASeq","","GPX3","-2.012","-5.368","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","KRT23","-4.774","-5.368","False"
"Tf1.Pmscv-Puro Empty Vector","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","CMAHP","-0.921","-5.367","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","PDGFRL","2.219","5.366","True"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","OAS3","2.420","5.366","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","IRF7","1.082","5.364","True"
"Monocyte","","","GSE123270","MicroArray","GPL10558","ZP3","1.082","5.364","True"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","MT1B","-4.764","-5.363","False"
"Mdc","","","GSE89442","RNASeq","","IL1A","5.775","5.363","True"
"Poly-Morphonuclear Neutrophil","6h","","GSE76293","MicroArray","HG-U133_Plus_2","NAA35","1.580","5.363","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","RGS2","-4.766","-5.359","False"
"Pdc","24h","","GSE57915","MicroArray","HG-U133_Plus_2","CHST15","-2.417","-5.357","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","MT1X","-4.764","-5.357","False"
"Mdc","","","GSE89442","RNASeq","","AHRR","5.768","5.357","True"
"Tf1.Pmscvpuro-Gnb1K89E","12h","","GSE60990","MicroArray","HuGene-1_0-st-v1","ERVFRD-1","-0.844","-5.356","True"
"Eosinophil","","","GSE128027","RNASeq","","PLPP1","3.642","5.355","True"
"Monocyte","","","GSE63662","MicroArray","HG-U133_Plus_2","FXYD6","-1.884","-5.354","False"
"Eosinophil","","","GSE128027","RNASeq","","MAFG","3.638","5.350","True"
"Monocyte","48h","","GSE35304","MicroArray","GPL6480","TMEM273","4.757","5.349","False"
"Monocyte","24h","","GSE35304","MicroArray","GPL6480","PTGS2","-4.750","-5.348","False"
"Monocyte","","","GSE123270","MicroArray","GPL10558","TSPAN33","1.079","5.348","True"
"Monocyte","12h","","GSE35304","MicroArray","GPL6480","PTGS2","-5.046","-5.347","False"
"Eosinophil","","","GSE128027","RNASeq","","ANKRD55","-3.636","-5.346","True"
"Pdc","6h","","GSE57915","MicroArray","HG-U133_Plus_2","CTSC","2.211","5.346","True"
