"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","SCO2","-1.402","-2.733","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","DESI1","1.368","2.733","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","GPX3","-1.402","-2.733","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ATXN1","1.401","2.733","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MGC70870","-1.368","-2.732","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","SNRNP25","-1.401","-2.732","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CMTR1","-1.401","-2.731","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","PICALM","-1.367","-2.731","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","SPDYE2","1.400","2.730","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","PAM16","1.366","2.730","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","SIGLEC15","-1.400","-2.730","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","TMCC1-AS1","-1.400","-2.729","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","LCMT1","-1.399","-2.728","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MAP2K2","-1.365","-2.727","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","RAPGEF6","1.365","2.726","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","MED30","1.398","2.725","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","RPAIN","-1.397","-2.725","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CACUL1","-1.396","-2.722","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ZNF485","1.362","2.721","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PAN3-AS1","1.395","2.720","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MCM6","1.361","2.720","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SLC39A4","1.360","2.718","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ALS2CL","-1.393","-2.716","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","C16orf91","-1.359","-2.715","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","MED20","-1.392","-2.715","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","DPY19L2P2","1.392","2.715","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","IFIT1","1.358","2.714","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","LOC153684","1.358","2.714","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","FRS2","1.358","2.713","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","DESI1","1.390","2.711","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SHKBP1","-1.357","-2.711","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PPP1R9A","-1.390","-2.711","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","LINC01963","1.390","2.710","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","SPRYD4","1.390","2.710","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","EOGT","1.355","2.708","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","B4GALT1","-1.388","-2.707","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","SMYD4","1.388","2.707","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ATL1","-1.355","-2.706","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","KLF6","-1.388","-2.706","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","DCAF4","1.388","2.706","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","SNAPC5","-1.387","-2.705","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CTHRC1","-1.354","-2.704","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","OSGEPL1","1.353","2.703","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","NKAPD1","-1.386","-2.703","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","EMCN","1.385","2.701","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","RCL1","1.385","2.700","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","DDX19A","1.384","2.699","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ZC3H15","1.350","2.697","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","PGM3","1.350","2.697","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CTSF","-1.350","-2.696","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","LOC441204","-1.383","-2.696","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","FLJ20021","-1.382","-2.695","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","LNP1","-1.381","-2.693","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","IL10RB","-1.347","-2.691","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","BAALC-AS2","1.347","2.690","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CTSS","-1.379","-2.689","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","LINC00847","1.345","2.687","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","NPEPPS","1.378","2.687","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","WASHC3","-1.345","-2.687","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PPP2CA","-1.378","-2.687","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SLC25A3","1.344","2.686","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CHMP7","-1.377","-2.685","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","TAF5","-1.376","-2.683","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","POLR2J4","1.342","2.681","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CALM1","-1.375","-2.680","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","GPI","1.341","2.680","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","GMPR","-1.374","-2.680","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ZNF704","-1.374","-2.679","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","DHX38","-1.373","-2.677","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","RAB24","-1.340","-2.677","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","TMX4","-1.340","-2.677","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","AZIN1","-1.372","-2.675","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","DICER1-AS1","-1.372","-2.674","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","TMEM14A","-1.339","-2.674","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","RNF40","-1.338","-2.674","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","UBAP2","1.370","2.671","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","BBS4","1.370","2.670","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SH3BGR","-1.336","-2.668","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CWC25","-1.336","-2.668","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","PUS1","1.336","2.668","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ZMYM5","-1.334","-2.665","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SLC27A3","1.334","2.665","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","TNFAIP8","-1.334","-2.665","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","KLC2","1.334","2.665","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SS18L2","1.333","2.663","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","TRMO","1.332","2.661","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","FAM13A-AS1","-1.364","-2.660","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","NOP14","1.331","2.659","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ARHGAP17","-1.364","-2.659","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ZRSR2","-1.364","-2.659","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","EXT2","-1.363","-2.659","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","DDRGK1","-1.331","-2.658","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","TRA2B","1.363","2.658","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","KCTD1","1.330","2.658","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CDCA5","1.330","2.657","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ARID4B","-1.330","-2.656","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","TRMT61B","-1.362","-2.655","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","FARS2","1.362","2.655","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","LXN","-1.360","-2.653","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ZNF75A","1.327","2.652","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","GPI","1.359","2.650","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PRPF4","-1.358","-2.649","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","EBPL","-1.358","-2.647","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ZNF704","-1.324","-2.646","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CDKN1A","-1.324","-2.645","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ZNF467","1.356","2.644","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","DNAJC30","-1.323","-2.644","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","OSBP","-1.323","-2.643","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ZNF614","-1.355","-2.642","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","MTM1","-1.354","-2.641","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","FDX2","-1.354","-2.640","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","BBS4","1.322","2.640","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ORC6","1.321","2.640","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","RAMP2","1.354","2.639","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ATP5MC1","1.321","2.638","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ASF1A","-1.320","-2.637","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","BTK","-1.320","-2.637","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","NME1","1.320","2.636","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","BMERB1","-1.352","-2.636","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CDK4","1.319","2.635","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","PA2G4","1.319","2.635","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","BMT2","-1.319","-2.635","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","PITRM1-AS1","1.319","2.635","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ZNF460","1.319","2.634","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","NECAP2","-1.351","-2.634","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","NUMA1","1.350","2.633","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PLA2G3","-1.349","-2.631","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","PNRC2","-1.316","-2.629","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ETFDH","1.316","2.629","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","TRIM21","-1.315","-2.628","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CASP7","1.348","2.628","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","BPHL","1.348","2.627","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ZNF22-AS1","-1.315","-2.627","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ITFG2","-1.315","-2.627","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","FDX2","-1.314","-2.626","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ENSA","-1.345","-2.623","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","USP21","1.312","2.620","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","JOSD2","1.312","2.620","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","C16orf91","-1.343","-2.618","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ASB9","1.342","2.617","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MTFP1","1.310","2.617","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","IFTAP","-1.310","-2.617","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","RPTOR","1.310","2.616","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","TLR2","1.309","2.615","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","AKR1B1","-1.309","-2.615","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","METTL25","1.309","2.614","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","TRAPPC6A","1.340","2.614","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MPZL1","1.308","2.612","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SPATA2L","1.307","2.611","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","THTPA","-1.339","-2.611","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","RPAIN","-1.306","-2.610","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","USP4","-1.338","-2.609","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PREB","1.338","2.609","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PNRC2","-1.338","-2.608","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","TBC1D22A","-1.305","-2.606","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","LOC100287497","1.336","2.605","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","BOLA1","1.304","2.605","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ZFAND2A","-1.336","-2.604","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","MXD1","-1.335","-2.603","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MTERF1","-1.302","-2.602","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","MRPS15","1.334","2.600","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","SLC25A3","1.334","2.600","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","PPP2R2D","-1.302","-2.600","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","NDEL1","1.301","2.598","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CCNG1","-1.300","-2.597","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","TMUB2","-1.299","-2.595","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PSME4","1.330","2.593","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MRPS15","1.298","2.592","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","RFC5","1.329","2.591","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MTM1","-1.297","-2.591","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","DENND2D","1.297","2.591","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","FBXW2","1.328","2.590","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","FBXO45","1.328","2.590","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","SPIN2A","1.328","2.589","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","RTTN","1.296","2.588","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ING2","1.327","2.588","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","DGKD","-1.295","-2.588","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SLC45A4","-1.295","-2.587","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MCM8","1.294","2.586","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","TLR1","-1.326","-2.585","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","NEK5","1.294","2.585","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SPRTN","1.293","2.583","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ACVR2B","-1.325","-2.583","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CTSH","1.292","2.581","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","FILIP1L","1.290","2.577","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","PSMG3","-1.290","-2.577","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ZXDA","1.290","2.576","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CUTC","-1.289","-2.576","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","TMUB2","-1.321","-2.575","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","C8orf76","-1.289","-2.574","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MXD1","-1.288","-2.574","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","TRPT1","-1.288","-2.573","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CXCR4","-1.320","-2.573","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","ZNF485","1.319","2.573","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","USP4","-1.287","-2.571","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","TMED4","1.287","2.571","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PARP2","-1.318","-2.571","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ALKBH2","-1.286","-2.570","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","VPS37B","1.317","2.568","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","DUSP22","-1.284","-2.564","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","RINT1","-1.315","-2.564","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","UBE2F","-1.284","-2.564","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","UBE2L6","-1.315","-2.564","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","TMEM69","1.315","2.564","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","IFIT1","1.315","2.563","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","GEMIN7","1.314","2.563","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","TOB2","1.314","2.562","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","TUBG2","-1.314","-2.561","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CCDC146","1.313","2.560","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","FURIN","-1.281","-2.559","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CCL28","-1.312","-2.559","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","RPTOR","1.311","2.557","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","NFKBIA","-1.280","-2.556","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","NAXE","-1.279","-2.554","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CPNE3","1.278","2.554","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CIAPIN1","-1.310","-2.553","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","MSH6","1.278","2.552","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SESN1","-1.278","-2.552","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CPPED1","-1.309","-2.552","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CHMP7","-1.276","-2.550","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","USP36","1.276","2.549","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","PRAF2","1.276","2.549","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","MSH6","1.307","2.549","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","ZNF610","-1.276","-2.548","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","VPS11","-1.275","-2.547","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","CMSS1","1.306","2.547","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","LIN37","-1.275","-2.547","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","JAGN1","-1.274","-2.545","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","EML4","1.305","2.545","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PPM1A","1.305","2.544","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SFPQ","1.274","2.544","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","MIS18A","1.304","2.544","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","CFDP1","-1.273","-2.543","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","PA2G4","1.304","2.542","False"
"Hematopoietic Stem- And Progenitor Cells","","","GSE45136","MicroArray","HG-U133_Plus_2","WDR24","1.303","2.541","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","SMIM15","-1.272","-2.541","False"
"Hspc","18h","","GSE35374","MicroArray","HG-U133_Plus_2","C15orf61","1.272","2.540","False"
