"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","TGFB1","2.088","24.321","False"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","TGFB1","1.972","23.469","False"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","LTB","-1.929","-21.489","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","CLIC3","1.226","16.636","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","RGS1","1.169","16.187","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","RGS1","1.179","16.002","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","PLAC8","-1.294","-15.776","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","SPARCL1","8.285","15.439","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","MMP12","-6.368","-15.249","False"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","PLAC8","-1.338","-14.903","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CXCL13","1.223","14.846","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","RGS1","1.221","14.831","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","ADA","1.312","14.614","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","CXCL9","-6.043","-14.471","False"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CXCR4","1.294","14.426","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","SPSB1","1.032","14.281","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","CXCR4","1.023","14.163","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","RGS1","1.257","13.999","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","SERPINE1","3.743","13.983","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CXCR4","1.147","13.925","True"
"B","14d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CXCR4","1.395","13.550","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","PLAC8","-1.206","-13.453","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","SERPINE1","4.049","13.265","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","CXCR4","0.970","13.162","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","RGS1","1.107","12.991","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","CXCR4","1.165","12.979","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","LMO2","-1.141","-12.707","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","DPT","6.785","12.644","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","BCAR3","0.902","12.495","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","DERL3","1.012","12.335","True"
"H358 Lung","1h","285U/mL","GSE125365","RNASeq","","SNORD89","-0.974","-12.335","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CXCL13","1.087","12.121","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","CLIC3","1.030","12.085","True"
"H358 Lung","2h","285U/mL","GSE125365","RNASeq","","TGFB1","0.958","11.797","False"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","COL10A1","4.868","11.657","False"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","IGFBP3","3.549","11.626","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","CXCL10","-4.837","-11.583","False"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","TCL1A","-1.011","-11.260","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","ALDH3A1","-6.451","-11.257","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","RGS1","0.998","11.131","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","KANK4","3.390","11.106","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","PMEPA1","3.375","11.057","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","PDGFB","2.951","11.023","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","PER3","0.944","10.996","False"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","PLAC8","-0.900","-10.924","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","CD48","-0.979","-10.909","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","SLC2A5","0.802","10.878","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","ESR2","0.973","10.840","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","TGFB1","2.879","10.756","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","FCRLA","-0.965","-10.745","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","MAMDC2","5.757","10.728","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","BHLHE40","0.772","10.684","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","DNER","6.122","10.683","True"
"Heart Valve Interstitial","8h","","GSE65445","MicroArray","GPL10904","AXIN2","-3.323","-10.657","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","KLF2","-0.872","-10.632","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","RGS16","0.766","10.599","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","TENM2","6.042","10.544","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","KCNAB1","-3.726","-10.532","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","APOD","5.639","10.509","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","PRG4","5.012","10.495","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","LYL1","0.755","10.451","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","CXCL1","5.979","10.432","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","RBM38","0.747","10.346","True"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","PDGFB","3.114","10.343","True"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","HBD","0.868","10.326","False"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","SLC2A5","0.926","10.315","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","FCRL4","0.758","10.284","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","DERL3","0.942","10.243","False"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ADA","0.839","10.236","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","GPX2","-5.859","-10.223","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","INHBA","5.835","10.183","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","KRTAP1-5","-4.846","-10.148","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","HSD11B1","4.811","10.074","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","PODXL","6.405","10.066","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","HILPDA","4.789","10.028","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","CXCR4","0.854","10.017","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","SERPINE1","0.860","10.017","False"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","IL6","5.737","10.011","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","SPARCL1","5.372","10.003","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","VPREB1","0.817","9.919","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CDC20","-0.912","-9.911","False"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","MMP10","3.023","9.903","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","VPREB1","0.886","9.881","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","SERPINA3","4.713","9.869","True"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","TGFB1","2.970","9.864","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","CYP24A1","3.008","9.856","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","HBD","0.846","9.853","False"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","TEF","0.842","9.805","False"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","TMEM100","5.240","9.765","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","ITM2A","-3.450","-9.752","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","FKBP5","5.231","9.748","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","ANGPTL4","4.628","9.691","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","OLAH","5.196","9.675","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","DPT","5.192","9.666","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","MMP2","5.508","9.612","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","MEST","-5.132","-9.564","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","PDK4","4.563","9.554","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","PDK4","5.118","9.537","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","APOD","5.089","9.476","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","KLF2","-0.850","-9.473","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","GALNT15","5.055","9.413","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","IL11","5.952","9.355","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","TACSTD2","-3.305","-9.342","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","AKR1C2","5.015","9.338","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","PLAC8","-0.855","-9.300","False"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","GALNT15","5.180","9.289","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","RGS4","-4.427","-9.270","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","MMP13","3.859","9.242","False"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","PCSK1","4.959","9.242","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","VCAM1","-4.947","-9.211","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","TM4SF20","-5.264","-9.185","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","DERL3","0.824","9.178","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ABLIM1","0.754","9.150","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","SERPINA3","5.085","9.120","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","OMD","4.891","9.115","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","FGR","-0.818","-9.111","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","MME","4.886","9.105","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","TREM1","4.888","9.102","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","CHRNA9","4.346","9.100","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","MAGEB2","5.786","9.094","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","PER1","0.779","9.070","False"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","CHRNA9","2.764","9.056","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","KRTAP1-5","-5.035","-9.030","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","LOX","2.756","9.029","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","LTB","-0.808","-9.013","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","SLC2A5","0.767","9.003","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","CLIC3","0.648","8.974","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","VCAM1","-4.982","-8.935","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","KANK4","3.720","8.907","False"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","NKAIN4","4.584","8.906","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","PLAC8","-0.758","-8.897","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","APCDD1L","5.652","8.884","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","CIART","0.762","8.879","False"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ADA","0.731","8.874","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","PER2","0.760","8.856","False"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","SERPINE1","4.558","8.855","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","SPSB1","0.793","8.835","True"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","PER3","0.741","8.814","False"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","ZBED2","0.648","8.791","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","LPL","4.708","8.773","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","CXCL13","0.787","8.766","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","SLC2A5","0.722","8.761","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","STAG3L2","0.633","8.760","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","PCSK1","4.693","8.738","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","MGP","4.686","8.733","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","MTUS1","-5.004","-8.731","True"
"H358 Lung","1h","285U/mL","GSE125365","RNASeq","","MIRLET7D","-0.690","-8.731","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","KRT19","-5.000","-8.724","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","KRTAP1-5","-4.680","-8.721","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","IL2RB","0.781","8.702","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","VCAM1","-4.663","-8.689","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","MMP14","5.523","8.680","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","CDKN1A","2.322","8.673","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","AREG","-4.969","-8.670","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","FKBP5","4.140","8.668","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","C2CD4A","4.130","8.647","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ESR2","0.712","8.644","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","HBD","-0.708","-8.638","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","ZBTB16","4.618","8.606","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","VSIR","0.621","8.596","True"
"H358 Lung","500h","285U/mL","GSE125365","RNASeq","","INHBB","-4.417","-8.582","True"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","SERPINE1","2.583","8.579","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","KLF2","-0.784","-8.527","False"
"B","1h","2.5ng/mL","GSE120367","MicroArray","GPL10558","MX1","-0.430","-8.524","False"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","COMP","4.561","8.500","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","FAM107B","0.762","8.494","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","HSD11B1","4.735","8.492","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ADA","0.781","8.488","False"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","AKR1C2","4.553","8.486","True"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","CIART","0.712","8.476","False"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","MAOA","4.545","8.471","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","GADD45B","0.759","8.453","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","A4GALT","0.623","8.449","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","HES6","0.622","8.446","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","PID1","4.826","8.422","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ABLIM1","0.755","8.419","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","LTB","-0.693","-8.417","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","IFI27","-0.774","-8.414","False"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","ELF3","-0.722","-8.411","False"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","BMP2","4.516","8.408","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","NOTCH1","0.606","8.396","True"
"H358 Lung","8h","285U/mL","GSE125365","RNASeq","","SNORD89","-0.720","-8.384","False"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","KLF2","-0.617","-8.377","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","NEURL1B","-3.497","-8.373","False"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","ADH1B","4.487","8.361","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","CLIC3","0.749","8.348","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","RAB31","0.615","8.343","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","MME","4.479","8.339","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","RGS4","-4.474","-8.337","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","LBH","2.232","8.336","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","CXCL8","4.775","8.332","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","TMEM100","-2.945","-8.324","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","TMEM158","4.761","8.307","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","HILPDA","4.630","8.304","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","ZBTB16","4.456","8.297","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","TOR3A","0.759","8.253","False"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","MEST","-4.429","-8.247","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","C3","4.717","8.231","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","LTB","-0.606","-8.223","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","FCGBP","-3.431","-8.217","False"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","KRTAP1-5","-4.409","-8.209","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","AKR1C2","4.574","8.204","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","CPLX2","-4.685","-8.175","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","HSD17B6","3.412","8.171","False"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","C15orf48","2.492","8.163","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","FILIP1L","2.490","8.157","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","DERL3","0.730","8.139","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","MCOLN2","-0.731","-8.139","True"
"B","1d","2.5ng/mL","GSE120367","MicroArray","GPL10558","PFKFB3","0.670","8.138","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","KRT18","-4.363","-8.131","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","IRAK2","0.585","8.097","True"
"H358 Lung","2h","285U/mL","GSE125365","RNASeq","","HSPA1B","-0.658","-8.097","False"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","HLA-DMB","-0.726","-8.081","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","KCTD11","2.465","8.077","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","SMAD7","0.582","8.058","True"
"B","7d","2.5ng/mL","GSE120367","MicroArray","GPL10558","ALOX5AP","-0.741","-8.057","False"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","MX1","-3.364","-8.055","False"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","PRELP","4.314","8.040","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","AMIGO2","2.451","8.030","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","SIGLEC10","-0.719","-8.006","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","FKBP5","4.300","8.005","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","ST6GAL2","-4.576","-7.984","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","RASD1","3.811","7.979","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","SMAD7","2.431","7.964","True"
"Heart Valve Interstitial","8h","","GSE65445","MicroArray","GPL10904","HS3ST3A1","-2.481","-7.957","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","EGFL6","-3.316","-7.941","False"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","JUN","2.417","7.918","True"
"Heart Valve Interstitial","8h","","GSE65445","MicroArray","GPL10904","SLC16A6","-2.469","-7.918","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","FPR1","4.531","7.907","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","CHRNA9","4.240","7.895","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","RGS4","-4.401","-7.894","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","PRG4","4.400","7.890","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","RPS3A","0.580","7.878","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","UBE2C","-6.235","-7.878","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","PLAAT4","0.707","7.870","True"
"Mesenchymal Stem","","","GSE17782","MicroArray","U133_X3P","NCAPH","-3.283","-7.861","False"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","TSPAN2","3.749","7.851","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","SHISA2","-0.565","-7.824","True"
"B","3h","2.5ng/mL","GSE120367","MicroArray","GPL10558","LDLR","-0.565","-7.821","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","SHISA2","-2.766","-7.818","True"
"H358 Lung","1h","285U/mL","GSE125365","RNASeq","","TGFB1","0.618","7.818","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","LAMC2","-2.759","-7.799","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","TK1","-6.169","-7.795","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","MYC","-0.696","-7.766","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","CHRNA9","4.330","7.765","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","TMEM100","4.170","7.764","True"
"Heart Valve Endothelial","8h","","GSE65445","MicroArray","GPL10904","IFITM1","2.746","7.762","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","CILP","3.705","7.758","True"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","RND1","2.335","7.756","True"
"Ect1","10h","5ng/mL","GSE35830","MicroArray","HG-U133_Plus_2","CYP1A1","-2.367","-7.753","True"
"B","6h","2.5ng/mL","GSE120367","MicroArray","GPL10558","BASP1","0.571","7.753","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","STC1","3.699","7.744","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","INHBB","-4.910","-7.717","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","SPARCL1","4.299","7.710","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","TSC22D3","3.681","7.707","True"
"H358 Lung","4500h","285U/mL","GSE125365","RNASeq","","AXL","4.899","7.700","True"
"Bm Msc","1d","","GSE10315","MicroArray","HG-U133_Plus_2","NMB","3.671","7.687","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","EVI2A","4.122","7.682","True"
"B","12h","2.5ng/mL","GSE120367","MicroArray","GPL10558","MFGE8","0.654","7.668","True"
"H358 Lung","168h","285U/mL","GSE125365","RNASeq","","TOP2A","-6.067","-7.666","True"
"Bm Msc","3d","","GSE10315","MicroArray","HG-U133_Plus_2","PCSK1","4.270","7.658","True"
"A549 Lung","","10ng/mL","GSE125369","RNASeq","","IGFN1","4.377","7.637","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","PRG4","4.094","7.629","True"
"H358 Lung","24h","285U/mL","GSE125365","RNASeq","","LHB","2.042","7.627","True"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","VIT","4.092","7.625","True"
"B","20h","2.5ng/mL","GSE120368","MicroArray","GPL10558","IRF8","-0.684","-7.621","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","CDC20","-0.625","-7.616","True"
"B","4d","2.5ng/mL","GSE120367","MicroArray","GPL10558","BCAR3","0.624","7.605","True"
"Bm Msc","7d","","GSE10315","MicroArray","HG-U133_Plus_2","ITGA10","4.083","7.602","True"
"B","2d","2.5ng/mL","GSE120367","MicroArray","GPL10558","SLC2A5","0.681","7.597","True"
"H358 Lung","1h","285U/mL","GSE125365","RNASeq","","PIM1","0.600","7.591","True"
"H358 Lung","18h","285U/mL","GSE125365","RNASeq","","P2RY6","2.284","7.586","True"
"H358 Lung","6h","285U/mL","GSE125365","RNASeq","","TEF","0.637","7.582","False"
"Bm Msc","21d","","GSE10315","MicroArray","HG-U133_Plus_2","CTSK","4.068","7.581","True"
