"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Normal Keratinocyte","","","GSE124939","RNASeq","","FOLR3","-0.597","-6.454","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ABCG1","-0.588","-6.355","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SNORD89","0.582","6.297","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SNORA71A","0.566","6.119","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","LY96","0.283","5.850","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","EPB41L4A-AS1","-0.539","-5.830","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","DEFB1","0.280","5.800","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","SNORA65","-0.277","-5.743","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","NUDT13","-0.277","-5.736","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","GADD45B","-0.525","-5.672","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SOX9","0.523","5.657","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","HSD17B14","-0.520","-5.618","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","CRCT1","-0.518","-5.602","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","KLHDC8B","-0.518","-5.598","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","AQP3","-0.513","-5.546","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","EIF4EBP1","-0.511","-5.522","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","WFDC5","-0.510","-5.516","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","S100A7","-0.503","-5.433","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","SPRR2D","0.260","5.390","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","CXCL11","0.497","5.377","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SNORD15B","-0.496","-5.364","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","PLAC8L1","-0.259","-5.363","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","GAS5","-0.496","-5.362","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","SPRR2E","0.256","5.304","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ASPRV1","-0.489","-5.285","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","BEX2","-0.488","-5.282","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","KLRG2","-0.250","-5.165","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","RHEBL1","-0.476","-5.149","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","IGFBP3","-0.249","-5.147","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","ISYNA1","-0.248","-5.137","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SNHG11","-0.472","-5.108","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","AKR7A2P1","0.247","5.103","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","TNNI2","0.471","5.095","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CCDC106","0.245","5.068","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","BNIP1","-0.465","-5.026","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","GPX4","-0.461","-4.981","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","PFDN2","-0.454","-4.908","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","KLF2","-2.556","-4.906","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","BLOC1S1","-0.237","-4.903","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","PPP1R35","0.236","4.881","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","CTSK","-0.450","-4.861","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","RAMP1","-0.235","-4.858","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","NACA2","0.234","4.852","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CA2","-0.234","-4.845","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","LCN2","0.234","4.840","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","FTL","-0.447","-4.833","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","SPINK6","0.233","4.831","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","FLJ20021","-0.447","-4.829","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","EGR1","0.233","4.825","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","APOE","-0.444","-4.797","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","FABP5","-0.440","-4.760","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","ID1","-0.229","-4.746","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","C19orf48","-0.435","-4.706","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","RAD51","-2.446","-4.694","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","EIF4G2","-2.446","-4.694","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","PLEC","0.226","4.688","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","ZNRF2P1","0.226","4.676","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","RAB24","-0.431","-4.662","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","CNFN","-0.429","-4.644","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","LCE1A","0.224","4.632","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","WNT7B","0.426","4.611","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","SLPI","0.222","4.595","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","SARAF","-2.394","-4.594","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","C19orf73","0.220","4.547","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","THBS1","0.420","4.538","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ANXA2P1","0.419","4.533","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","IL24","0.419","4.527","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","TAGLN3","0.218","4.519","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","HSPB8","-0.218","-4.514","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","BEX2","0.218","4.513","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SNHG12","-0.416","-4.495","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","HSP90B3P","0.415","4.492","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","IFI6","-0.216","-4.472","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","COL1A1","0.413","4.468","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","FUCA1","0.215","4.459","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","C16orf74","-0.411","-4.439","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ACTB","0.410","4.436","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","SH2B2","0.214","4.435","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","RFXANK","-0.410","-4.432","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","OLFM2","-0.214","-4.431","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","SWSAP1","-1.866","-4.419","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","HEG1","0.406","4.385","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CXCL6","-0.212","-4.385","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","PHOSPHO2","0.212","4.381","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SPRR2G","0.404","4.372","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SLPI","-0.404","-4.364","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","ABCG1","-0.211","-4.363","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","EXOSC8","-0.403","-4.360","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","TSACC","-0.211","-4.358","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ALKBH2","-0.403","-4.352","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","SMYD3","-2.259","-4.334","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CAPNS2","-0.209","-4.333","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","KRTDAP","-0.398","-4.304","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","TNFRSF25","0.208","4.303","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","G0S2","-0.207","-4.294","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SLURP1","-0.397","-4.291","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","LENG8","0.207","4.286","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","HCAR2","-0.207","-4.275","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","FAM193B","-0.395","-4.271","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","LINC01560","0.205","4.248","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","ZHX2","-0.204","-4.228","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","CCL20","-0.391","-4.226","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","HINT3","-0.391","-4.223","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","TMEM141","-0.391","-4.223","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CLEC11A","0.203","4.206","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CCDC107","0.203","4.202","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","IGFL1","0.203","4.201","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","FBN2","0.388","4.200","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","GRHL3","-0.385","-4.160","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CD1D","-0.201","-4.155","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","LCE2A","0.200","4.146","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","MED10","-0.382","-4.132","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","GYG2","2.151","4.128","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","TTLL1","-1.740","-4.120","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","AKR1C1","-0.381","-4.120","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","OVOL1","-0.381","-4.119","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SAA1","-0.380","-4.108","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CPE","-0.198","-4.101","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","EIF4A2","-2.137","-4.100","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SNHG7","-0.379","-4.095","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","GPX2","-0.378","-4.091","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","MYL12A","-2.132","-4.091","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","SLAMF9","0.197","4.087","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","C20orf197","-1.723","-4.081","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","S100A4","-0.377","-4.080","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","FASN","0.377","4.077","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","PJA2","-2.124","-4.076","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SURF2","-0.377","-4.074","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","ZNF805","-2.119","-4.067","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","MXRA5","0.376","4.067","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","ZSCAN5A","-2.116","-4.060","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","FBLN2","-0.196","-4.059","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SLC25A19","-0.375","-4.055","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","DLGAP2","-2.113","-4.054","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","COL1A2","0.375","4.052","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","RGMB","0.373","4.034","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","CYBA","-0.373","-4.034","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","C6orf226","-0.373","-4.031","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","IFI44","0.372","4.019","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","EPOR","-1.695","-4.015","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","MKI67","0.371","4.007","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","HSD17B8","0.193","4.004","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","COX17","0.193","4.003","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","WNT9A","0.193","4.000","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","ZNF137P","0.193","3.997","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","MIS18BP1","-2.080","-3.993","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","TNNI2","0.193","3.990","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","UBTD1","-1.684","-3.988","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","CCDC59","-0.369","-3.987","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","ADGRG2","1.683","3.985","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","IER5","1.681","3.980","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","PIM2","1.678","3.973","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","ICAM1","-0.192","-3.972","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","MED8","-0.367","-3.971","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","NIPAL4","-0.192","-3.970","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","NUBP2","-2.068","-3.969","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","SERPINB13","-0.191","-3.958","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SLIT2","0.366","3.955","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","FAM217B","-1.670","-3.954","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SBSN","-0.365","-3.951","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","BRICD5","0.190","3.942","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","CENPF","0.364","3.940","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CSNK2A3","-0.190","-3.933","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","EREG","-0.363","-3.929","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","KRTAP19-1","-0.363","-3.927","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","ZSCAN12P1","0.189","3.923","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","HMGCS1","0.189","3.921","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","CPSF4","-0.362","-3.916","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","VAMP5","-0.189","-3.913","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","SDCBP2","0.189","3.909","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","OXLD1","-0.361","-3.902","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","AHNAK2","0.188","3.900","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","RALYL","2.032","3.899","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","KCTD12","0.360","3.894","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","FKBP10","0.188","3.891","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","EEF1E1","-0.360","-3.887","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","KMT2D","0.188","3.886","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","HERC5","-0.188","-3.885","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","DLX5","-0.187","-3.878","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","OR8G1","2.018","3.873","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","CCL19","1.635","3.871","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","LETM1","2.016","3.869","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","IFIT1","0.357","3.861","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","FBXL6","-0.357","-3.860","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","PRSS3","-0.357","-3.860","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SNORA33","-0.355","-3.842","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","FBXO2","-0.355","-3.839","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","GJC1","0.355","3.834","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","PPP1R14A","-0.354","-3.832","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","NACA","-1.995","-3.829","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","HSD17B7P2","0.185","3.828","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","NFKBIB","-0.354","-3.826","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ARSI","-0.354","-3.825","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","NACA2","-0.354","-3.823","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CLDN1","-0.184","-3.819","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","HARS2","-1.990","-3.818","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SLC16A9","0.353","3.813","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","TAGLN","0.184","3.812","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","PSMG3","-0.352","-3.810","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","MRPL14","1.606","3.803","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ZNF692","-0.352","-3.802","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","CYSTM1","-0.351","-3.793","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","INE1","0.183","3.788","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","STC2","0.182","3.777","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","AGER","0.182","3.776","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","SARM1","-1.593","-3.772","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","COX7A1","-0.349","-3.770","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","FEZ1","1.590","3.766","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","FBXO45","-1.959","-3.760","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","COMTD1","-0.348","-3.759","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","KRT10","0.181","3.749","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","MRPL55","-0.346","-3.746","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","OTULIN","1.582","3.746","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","BRD2","1.582","3.745","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","VPS37D","0.181","3.744","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","ZNF550","0.181","3.742","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","C9orf16","-0.346","-3.742","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","PLEKHN1","0.181","3.739","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ECI1","-0.346","-3.737","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","ETFRF1","-1.944","-3.731","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","EPS15","-1.944","-3.730","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","KBTBD6","1.939","3.721","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","GRHL3","-0.180","-3.717","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","HIVEP2","0.344","3.716","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ARC","-0.343","-3.714","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","ADAM8","0.179","3.705","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","RABIF","-1.927","-3.698","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","SLC5A12","-1.926","-3.695","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","EMC9","-0.341","-3.692","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","FICD","0.178","3.685","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","PHYHIP","-0.340","-3.678","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","PIP4P2","-1.553","-3.677","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","ELK1","1.551","3.673","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","KIAA1522","-1.906","-3.658","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","SLC7A8","-0.177","-3.656","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","NUP210P1","1.905","3.656","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","SMARCA2","-1.904","-3.655","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","MYO1H","1.898","3.642","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","MTG1","-0.176","-3.636","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","MYPOP","-0.176","-3.636","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","DDIT4","-0.336","-3.635","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","SRP9","-1.893","-3.633","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CXCL5","-0.175","-3.632","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","NME2","-0.336","-3.631","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","LYPLAL1","-0.336","-3.629","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","PPP6C","-1.890","-3.628","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","LRRN2","-1.890","-3.628","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","PTPRR","-1.886","-3.619","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","DLEC1","1.528","3.618","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","SFPQ","0.334","3.612","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","FAM209B","0.175","3.612","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","IFNK","-0.174","-3.611","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","CWF19L2","-0.174","-3.610","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","WBP4","-1.879","-3.606","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","NAT16","-1.878","-3.604","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","DYSF","0.174","3.601","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","MMP10","0.333","3.600","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ARL4A","-0.333","-3.598","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ZNF808","0.332","3.594","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","PNLIPRP3","-0.173","-3.591","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","NANP","-0.173","-3.590","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","C1orf115","-1.871","-3.590","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","LCP1","0.173","3.589","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","INHBA","0.332","3.586","False"
"Whole Blood","2h","","GSE25742","MicroArray","GPL10558","TBC1D14","-1.512","-3.580","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","C2orf42","-0.173","-3.580","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","NME3","-0.331","-3.579","False"
"Normal Keratinocyte","","","GSE124939","RNASeq","","ACAA2","-0.331","-3.577","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","SHROOM4","-1.864","-3.577","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","KAT6A","-1.864","-3.576","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","MARCKSL1","-0.173","-3.575","False"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","TP53I13","-1.859","-3.567","False"
"Sle Keratinocyte","","","GSE124939","RNASeq","","NRARP","-0.172","-3.567","False"
