"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZNF141","-0.560","-3.793","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CYB5D1","-0.548","-3.707","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZNF557","-0.547","-3.703","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","GOPC","-0.543","-3.674","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","NUP37","-0.542","-3.670","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","LOC731157","-0.538","-3.644","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","LOC202181","0.538","3.643","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SPINK1","-0.536","-3.631","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","FAAH2","0.535","3.621","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","UCK1","0.530","3.588","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","LOC154761","0.530","3.586","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TNFSF18","0.528","3.577","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TNFAIP6","-0.528","-3.576","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","KCNS2","0.528","3.575","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","XCL1","-0.527","-3.571","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","YPEL1","0.525","3.557","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CCP110","-0.525","-3.551","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ARNTL2","-0.525","-3.551","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","MREG","-0.524","-3.550","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","LEP","0.523","3.542","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","PRB1","0.522","3.531","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","BMS1P2","0.522","3.531","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","GOLGA2P5","0.519","3.515","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","FAM20B","-0.519","-3.513","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TOMM70","-0.518","-3.503","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ENPP4","0.516","3.495","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZNF155","0.515","3.485","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TTLL1","-0.513","-3.474","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZNF432","0.513","3.473","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CYP11B2","-0.512","-3.464","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","GZF1","-0.511","-3.463","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CD3D","0.508","3.436","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","C6orf163","-0.507","-3.435","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","KLHL15","-0.507","-3.432","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","GCGR","-0.505","-3.422","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CES1","-0.505","-3.421","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SLC25A38","0.505","3.420","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZNF680","-0.504","-3.413","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","RNLS","0.504","3.411","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CASD1","0.502","3.398","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TMEM41B","-0.501","-3.390","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TMEM160","-0.500","-3.387","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SUZ12P1","-0.500","-3.384","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","APOA2","-0.500","-3.383","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SPATA25","-0.499","-3.380","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZNF48","0.499","3.379","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","GCNT1","0.499","3.376","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CD244","0.498","3.368","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","AGPAT4-IT1","-0.496","-3.359","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","H2AW","-0.496","-3.359","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","FBXO6","-0.495","-3.354","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","HSD11B1","-0.495","-3.351","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","PMS2P3","-0.494","-3.346","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ANKRD20A11P","0.494","3.346","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SLC24A3","0.494","3.344","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ANKMY2","-0.493","-3.339","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","MYL9","0.493","3.339","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","VIPR1","0.493","3.336","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","KEL","-0.493","-3.335","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","GRAPL","-0.493","-3.334","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TNFSF15","-0.490","-3.316","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","RCAN1","0.489","3.313","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","EIF5A2","0.489","3.310","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CD1B","-0.488","-3.304","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZNF587","-0.486","-3.290","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TNFRSF25","0.484","3.278","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CCR7","0.484","3.277","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","MCTP2","-0.483","-3.267","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","FAHD2A","-0.482","-3.261","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SPRR2B","-0.481","-3.258","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","PPP1R2","-0.481","-3.255","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","FKRP","-0.480","-3.246","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ANO5","-0.479","-3.245","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SRBD1","0.479","3.244","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","NEMP2","-0.479","-3.242","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","HLA-DRB1","0.477","3.230","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","RBBP9","-0.477","-3.229","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","PRLR","-0.477","-3.227","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TAL2","0.475","3.217","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","PRMT3","0.475","3.217","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","URB1-AS1","-0.474","-3.210","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","HSPA2","0.474","3.210","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ANKRD22","0.473","3.204","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","FBXO17","-0.473","-3.202","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ECRP","-0.473","-3.201","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ARSK","-0.472","-3.195","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","GNG11","0.470","3.183","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CRIM1","-0.469","-3.174","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SMN1","-0.469","-3.172","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","DLGAP1-AS2","-0.468","-3.169","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZNF563","-0.468","-3.169","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","GAN","0.468","3.167","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","IFNA5","0.468","3.165","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SHLD2","0.467","3.163","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","KIF18B","0.467","3.160","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","OMG","-0.464","-3.143","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","EMP1","-0.464","-3.142","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","KLHDC1","-0.463","-3.137","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","HTR7","-0.463","-3.134","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TREML5P","0.462","3.131","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","HIRIP3","0.462","3.124","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","HSD17B7P2","0.461","3.121","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","AXIN1","-0.461","-3.119","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","COPG2","-0.459","-3.110","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","STAMBPL1","0.458","3.099","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","PAGE2B","0.458","3.099","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","DGCR6","0.457","3.096","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","IKZF3","-0.456","-3.090","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","LINC01356","0.456","3.088","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","KRT31","0.456","3.087","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ADRA2B","0.456","3.087","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","GPX7","-0.455","-3.081","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","MT2A","0.455","3.077","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ALG10","0.455","3.077","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ADAMTSL5","-0.454","-3.074","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","FXR2","-0.454","-3.073","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZNF416","-0.452","-3.059","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","OR7E14P","-0.451","-3.052","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SHROOM1","-0.451","-3.052","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","DHCR24","-0.451","-3.050","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","NUP62CL","0.450","3.049","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","OPTN","-0.450","-3.046","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","APTX","0.449","3.038","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","MST1","-0.447","-3.029","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TMEM239","0.447","3.025","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","COQ2","-0.446","-3.021","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CAB39","0.445","3.016","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","RAB39A","-0.445","-3.015","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","LRRN3","0.445","3.013","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","S1PR5","0.445","3.011","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CEP85","-0.445","-3.009","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","PAGE5","0.444","3.004","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","WDHD1","-0.444","-3.003","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","NARS2","0.444","3.003","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZXDA","0.443","2.998","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","MZT2B","-0.443","-2.997","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ALDH1A1","-0.442","-2.995","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CCL4","-0.442","-2.994","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","POC5","-0.442","-2.993","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","MSH2","-0.442","-2.992","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","DNAJB7","0.441","2.987","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","GPR180","-0.441","-2.987","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","HOXA1","-0.441","-2.986","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TAS2R14","0.441","2.985","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TBC1D24","-0.441","-2.982","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","FGF7P3","-0.440","-2.977","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TRAF3IP1","0.440","2.976","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","PAIP2B","-0.437","-2.959","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","KLF2","0.437","2.959","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SKAP1","0.436","2.955","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","KLF13","0.436","2.954","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","DHFR","-0.436","-2.952","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SULT1B1","0.435","2.946","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","DRD4","-0.435","-2.944","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","F2R","0.434","2.941","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","H2AC8","-0.434","-2.937","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","MGC16275","0.433","2.934","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","BOLA1","-0.433","-2.934","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","LCE3D","0.432","2.925","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","SLX4IP","0.430","2.914","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CENPBD1","-0.430","-2.914","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ANKRD13C","-0.430","-2.913","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","TRAPPC2","0.430","2.913","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","METTL7B","-0.430","-2.913","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CEP44","-0.430","-2.912","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","FBXW4","0.429","2.902","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","LINC00208","0.428","2.900","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","CDPF1","0.427","2.893","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ACADSB","0.427","2.887","False"
"Primary Cd16+ Monocyte","","","E-MTAB-7484","MicroArray","HuGene-2_0-st","ZNF827","0.426","2.885","False"
