"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CISH","2.681","12.366","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","IRF4","2.574","11.874","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CDK6","2.547","11.748","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","LOC441179","-1.765","-11.698","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PTGER2","2.527","11.656","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SOCS2","2.513","11.589","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CEACAM1","2.446","11.282","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","DACT1","2.417","11.149","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","BCL2","2.416","11.143","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","TAF4B","2.347","10.825","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","TLR1","2.184","10.072","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","KRT1","-2.824","-9.485","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","CISH","2.796","9.390","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PGAP1","1.992","9.188","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","MB21D2","1.909","8.805","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","AFAP1","1.902","8.772","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","SOCS2","2.566","8.620","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CCR2","1.860","8.581","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","IL2RA","1.835","8.466","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","NEAT1","-0.932","-8.282","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","ASMTL-AS1","-0.912","-8.109","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","PLEKHA2","1.213","8.038","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","BHLHE40","1.735","8.001","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","LPAL2","1.708","7.876","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","FAM13A","1.689","7.788","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","DGKH","1.667","7.687","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","MALAT1","-0.852","-7.575","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","NLN","1.623","7.486","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","FFAR3","2.224","7.470","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","HBEGF","2.209","7.421","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","EDEM3","1.114","7.384","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","KRT2","-2.194","-7.369","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","MIRLET7D","-0.828","-7.360","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","KIAA0040","1.588","7.324","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","DHX9","1.096","7.264","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SGK1","1.568","7.232","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","CSTA","-1.072","-7.103","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","DUSP5","1.540","7.103","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","WSB1","1.065","7.061","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","NOG","-2.093","-7.032","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","KRT72","-2.093","-7.029","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","ZNF37BP","1.057","7.003","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","GPRC5B","1.507","6.951","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","VSIG1","-2.063","-6.930","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PLPP1","1.498","6.908","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","KRTAP4-2","2.049","6.881","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","MMP1","0.768","6.827","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","TPST1","1.475","6.803","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","VAV3","1.464","6.751","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","EDAR","-1.999","-6.715","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","ACADVL","-0.752","-6.685","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CD274","1.449","6.681","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","SNX7","1.006","6.665","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","PLG","1.977","6.641","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","GPRC5B","1.975","6.632","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","HDGFL3","1.437","6.627","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","IL2RA","1.970","6.618","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CMTM6","1.425","6.573","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","LTA","1.422","6.559","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","IFNGR2","1.422","6.556","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","GCNT4","-1.404","-6.475","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","AHR","1.402","6.465","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","FAM53B","0.973","6.451","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","AP3M2","1.397","6.443","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","GPA33","-1.905","-6.398","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","LTN1","0.964","6.390","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","IL7R","-1.381","-6.367","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","MEOX1","1.895","6.365","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","CMTM2","1.892","6.356","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SLFN12L","1.374","6.338","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","RSRP1","-0.713","-6.337","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","PLLP","-1.885","-6.330","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","TAF4B","1.880","6.316","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","DPP4","1.368","6.308","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","UPP1","1.364","6.290","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PIGW","1.347","6.211","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","P2RY14","0.931","6.172","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","RSAD2","1.336","6.164","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","FMR1NB","-1.826","-6.135","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PDK1","1.328","6.127","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","GPR63","1.323","6.104","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","FAM228A","-1.806","-6.068","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","ENOSF1","-0.679","-6.037","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PIM1","1.308","6.035","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","CSAD","-0.677","-6.022","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","FGF9","-1.303","-6.008","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","CEACAM1","1.784","5.992","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","WTAP","0.896","5.936","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","RNGTT","-0.894","-5.925","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","ATP1B1","1.276","5.886","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","IKZF4","1.275","5.880","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","ADAM19","1.266","5.839","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","MCOLN3","1.263","5.826","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","CDK5RAP3","-0.651","-5.791","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","ALOX5","0.874","5.790","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","VDAC1","0.871","5.770","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","IMMT","1.248","5.756","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SLC37A3","1.245","5.745","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","MYO15B","-0.643","-5.717","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SLFN13","1.239","5.715","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","CCDC84","-0.641","-5.699","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","IL4R","1.235","5.697","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","UBA7","-0.639","-5.677","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","COCH","-0.854","-5.662","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","ELANE","0.853","5.655","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","PCDHAC2","1.677","5.634","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","RASGRP3","1.221","5.634","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","FAM124A","-1.673","-5.619","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","ANKRD10-IT1","-0.632","-5.617","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","TSPAN15","1.671","5.614","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","BCL2","1.670","5.610","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","GABBR1","-0.631","-5.610","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","ADD2","1.216","5.607","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","ATG5","0.845","5.603","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","SPON1","-1.666","-5.596","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","INHBC","1.664","5.589","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","ILDR2","1.663","5.585","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","MAN2C1","-0.626","-5.561","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","SNHG12","-0.625","-5.558","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SOS1","1.205","5.558","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","ALOX5","1.203","5.549","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","GSTO2","-1.649","-5.538","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","MYC","1.200","5.533","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SYNE3","1.200","5.533","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","C18orf25","1.199","5.532","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","DEPDC7","-1.643","-5.520","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PLXNC1","1.196","5.518","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","DHRS3","1.193","5.503","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","PMCH","1.636","5.494","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","OSM","1.635","5.491","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","LTA","1.633","5.486","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","FNBP4","-0.616","-5.475","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PAICS","1.186","5.472","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PCED1B","1.185","5.466","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","AGER","-0.612","-5.443","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","EGFL6","1.617","5.432","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","GSTA3","1.613","5.419","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","DACT1","1.610","5.407","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CMAHP","1.170","5.396","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","BCL6","1.169","5.393","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","MIB1","1.169","5.392","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","PLPBP","0.811","5.373","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","MTHFD2","1.165","5.373","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","KRT74","-1.595","-5.356","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","APBB3","-0.600","-5.337","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","ENO1","1.155","5.327","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","UGCG","1.154","5.324","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","STAT2","-0.597","-5.307","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CR2","-1.142","-5.266","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","NFKBIZ","1.141","5.264","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","GCA","1.140","5.260","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","C1GALT1C1","1.140","5.258","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SYTL2","-1.133","-5.228","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","COL5A3","-1.550","-5.206","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PDE4B","1.126","5.191","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","PROM1","-0.781","-5.175","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","NRBP2","-0.582","-5.173","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","CCNL2","-0.582","-5.171","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","DPEP2","-1.539","-5.169","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","FGF9","-1.536","-5.159","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","MYB","1.111","5.123","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","PLPP3","-1.525","-5.121","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","PXDN","0.772","5.118","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","ALX3","1.522","5.114","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CTPS1","1.107","5.108","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","CDK6","1.519","5.102","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","ZNF767P","-0.573","-5.097","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","SUGP2","-0.572","-5.088","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","PON2","0.767","5.081","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","GIMAP2","-1.097","-5.062","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","DCAF7","0.763","5.058","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","IL1R1","1.095","5.048","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","TMF1","1.091","5.034","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","ITPR1","0.759","5.033","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","ANKRD55","-1.498","-5.031","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CYSLTR2","1.089","5.021","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","REXO2","1.088","5.016","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","PAN2","-0.564","-5.013","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","VAMP1","-0.563","-5.006","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","SYNC","0.753","4.993","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","ADRA2B","-1.484","-4.986","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","MTHFD1L","1.081","4.985","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","PCED1A","-0.561","-4.984","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","C16orf71","1.483","4.982","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","FCGR2C","-0.559","-4.971","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","RNF144A","1.077","4.966","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","SLC26A11","-0.557","-4.955","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","ARHGAP21","-1.074","-4.952","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","PGAP1","1.468","4.932","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","NKTR","-0.553","-4.915","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CR1","-1.065","-4.913","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","AOAH","-1.064","-4.909","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","PARD6G","-1.461","-4.908","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","NOD2","0.740","4.904","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","REC8","-0.551","-4.899","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","CUEDC1","-1.457","-4.896","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","PNISR","-0.551","-4.894","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","WNT7A","-1.455","-4.889","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","UBXN11","-0.550","-4.886","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","REEP1","1.453","4.879","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PRKXP1","1.057","4.874","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","PAPLN","-0.547","-4.861","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SPON1","-1.050","-4.841","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","RASGRP3","1.439","4.835","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SSBP2","-1.043","-4.809","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","ASPM","0.724","4.799","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","KRT73","-1.428","-4.797","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","ST6GALNAC1","-1.427","-4.794","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","NEXMIF","1.427","4.794","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","PNMA8A","-1.425","-4.786","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","NBPF8","-0.538","-4.786","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","TMEM65","1.035","4.774","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","TNFRSF13B","-1.420","-4.771","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","ABCD2","-1.420","-4.771","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","SMTN","1.419","4.766","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","FCMR","-1.033","-4.763","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PITRM1","1.027","4.738","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PUS7","1.027","4.738","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","ITGAX","-0.533","-4.737","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","RNF144A","1.410","4.735","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","CCDC146","0.713","4.728","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","EZH1","-0.531","-4.723","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","NANS","1.019","4.700","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","STX11","1.017","4.690","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","HLA-DRB1","-0.526","-4.676","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","RCN3","-0.526","-4.672","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","MRPL35","1.013","4.671","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","LENG8","-0.525","-4.670","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","STRIP2","-0.525","-4.669","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","POU5F1P3","-0.525","-4.669","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","CROCCP2","-0.525","-4.668","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","SGSM2","-0.525","-4.664","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","TBC1D17","-0.524","-4.661","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","ENGASE","-0.524","-4.656","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","GREM2","1.386","4.655","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","TARS1","1.006","4.641","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","FCGBP","-1.379","-4.631","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PASK","-1.004","-4.629","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","LPAR6","-0.521","-4.628","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","MAP3K20","1.003","4.628","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","PF4V1","0.520","4.626","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","GTF2H4","-0.697","-4.617","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","XBP1","1.001","4.617","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","MYBPC3","-0.519","-4.611","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","TNFAIP2","-0.518","-4.608","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","KIT","0.695","4.606","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","LARP4","0.997","4.597","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","RGCC","-0.996","-4.595","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","AIM2","-0.995","-4.591","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","HECW2","1.364","4.582","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","OR2J3","0.992","4.577","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PSAT1","0.992","4.577","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","CHKB","-0.514","-4.569","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","SRGAP2C","0.689","4.568","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","IGF2-AS","1.359","4.566","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","IQCK","0.990","4.565","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","CASP3","0.989","4.563","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","PRKX","0.989","4.562","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","NFIL3","0.988","4.559","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","FHIT","0.687","4.556","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","MZT2B","0.687","4.553","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","CDHR3","-1.355","-4.553","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","WDR12","0.986","4.550","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","LTB","0.511","4.541","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","BRSK1","1.349","4.531","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SLC50A1","0.982","4.530","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","PDC","1.349","4.530","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","ZFP36L2","-0.980","-4.521","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","SUMO4","0.978","4.513","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","NABP1","-0.507","-4.510","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","MYL5","-0.507","-4.508","False"
"Cd19+ B","","","E-MEXP-2878","MicroArray","HG-U133_Plus_2","IKZF2","-0.680","-4.505","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","SLC26A6","-0.507","-4.505","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","EVI2A","-0.976","-4.503","False"
"Monocyte","2h","","E-MTAB-8225","RNASeq","","TNFRSF14","-0.505","-4.492","False"
"T Cd4","6h","","GSE96888","MicroArray","GPL17077","CST9L","1.337","4.491","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","FNDC3B","0.971","4.477","False"
"T Cd4","","","GSE37584","MicroArray","HuGene-1_0-st-v1","TXK","0.970","4.476","False"
