"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","CCR5","3.864","4.957","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","LACC1","3.853","4.943","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","LIMS1","3.851","4.940","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","CCL4","3.846","4.934","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","GK3P","3.845","4.933","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","HEY1","3.836","4.921","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","RNF43","0.935","4.919","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","ADORA2B","3.830","4.913","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","GTF2IRD2B","-0.931","-4.901","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","ZFP2","-0.931","-4.900","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","FABP5","3.817","4.896","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","INHBA","3.797","4.871","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","TMEM273","3.785","4.855","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","SLC46A2","-3.780","-4.849","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","S100A2","3.774","4.841","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","FOS","-3.773","-4.840","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","SNX9","3.772","4.838","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","RAB9BP1","-2.599","-4.829","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","ATP13A3","3.754","4.816","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","GIMAP1","-3.752","-4.813","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","ANG","2.579","4.793","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","CD109","3.735","4.791","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","RRAD","3.726","4.779","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","DSC1","-2.552","-4.743","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","SLC26A2","3.693","4.737","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","ZBTB16","-3.665","-4.701","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","LONRF3","3.663","4.699","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","RIPPLY2","0.893","4.698","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","RIPOR2","-3.659","-4.694","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","FAM217B","-3.659","-4.694","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","SLC7A11","-0.892","-4.693","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","KRTAP1-3","2.525","4.692","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","ACSM5","0.889","4.679","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","ACOX2","3.646","4.677","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","SPAG9","3.646","4.676","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","CPVL","2.503","4.652","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","RPS2P45","-2.494","-4.635","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","MMP19","3.605","4.624","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","CDS1","3.600","4.618","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","F11-AS1","0.878","4.618","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","POU4F3","2.483","4.613","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","GPT2","-0.870","-4.577","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","KLHL34","0.869","4.572","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","OLIG2","3.563","4.571","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","TNFSF10","-3.558","-4.564","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","GSDME","3.557","4.563","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","HOXC11","0.865","4.553","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","TMEM158","3.539","4.540","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","AKAP9","-3.537","-4.537","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","LINC01537","3.530","4.528","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","FAM110C","0.854","4.494","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","CUX2","2.417","4.491","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","TNFSF14","3.479","4.463","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","GADD45A","-0.846","-4.454","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","GAL3ST4","-2.386","-4.435","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","GFOD1","3.453","4.430","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","MEGF9","-3.453","-4.429","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","ERV3-2","-2.383","-4.428","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","THSD7A","0.841","4.426","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","SKIL","3.450","4.425","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","PHACTR1","3.449","4.425","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","TCEAL9","3.446","4.420","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","SDC2","3.444","4.418","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","CD1D","-3.440","-4.413","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","IL1R1","3.439","4.411","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","ESRRG","-2.373","-4.410","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","UAP1","3.437","4.408","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","TKTL1","3.422","4.390","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","ASPH","3.421","4.389","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","CCR7","3.418","4.384","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","PSRC1","-3.415","-4.381","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","ST8SIA2","0.832","4.379","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","ABL2","3.409","4.373","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","ATR","0.831","4.372","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","SDCBPP2","3.407","4.371","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","COQ8B","2.347","4.362","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","SEMG1","0.825","4.343","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","RASIP1","2.332","4.333","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","RALGPS2","2.330","4.330","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","CLTRN","-0.821","-4.320","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","KMO","3.362","4.313","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","GIMAP2","-3.359","-4.309","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","RGS17","3.358","4.307","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","MN1","2.314","4.300","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","SESN2","-0.816","-4.296","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","BHLHB9","-2.312","-4.296","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","CEACAM7","0.816","4.294","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","RETN","2.310","4.293","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","RALGAPA2","-3.332","-4.275","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","KIAA0087","2.299","4.272","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","C9","2.298","4.270","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","MNDA","-3.328","-4.268","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","SIDT1","0.811","4.266","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","INSYN1","-0.810","-4.262","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","PARP15","0.809","4.260","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","PHKA1","-2.290","-4.255","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","AREG","3.316","4.254","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","FPR3","3.310","4.246","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","GPAT3","3.307","4.243","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","TOB1","-3.304","-4.239","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","HKDC1","2.279","4.235","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","TRPC3","0.805","4.234","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","GIMAP4","-3.296","-4.228","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","FAM117A","-3.294","-4.225","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","BAHCC1","-2.265","-4.208","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","PDE2A","3.277","4.204","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","MAP4K3","3.261","4.183","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","IL21R","-0.794","-4.180","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","IL1A","3.255","4.175","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","CD14","2.247","4.175","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","NFE2","-3.250","-4.168","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","PDE4DIP","3.242","4.159","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","TCEANC","-0.790","-4.155","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","STK38L","3.239","4.154","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","NFXL1","-3.237","-4.152","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","PTX3","3.235","4.149","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","MMP2","2.232","4.147","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","CAMK1D","2.228","4.140","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","ASAP1-IT1","2.226","4.137","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","NABP1","3.209","4.117","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","IL3RA","3.204","4.110","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","ZNF419","-0.779","-4.102","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","HAVCR2","3.194","4.097","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","HMCN1","3.193","4.096","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","EDNRB","3.188","4.089","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","RHOBTB2","2.198","4.084","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","KANSL3","2.195","4.078","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","GK","3.178","4.076","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","RRN3P1","3.178","4.076","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","RASSF8","2.191","4.072","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","MGP","2.183","4.057","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","EMP1","3.162","4.057","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","PCK2","-0.769","-4.046","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","TBCK","-3.153","-4.044","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","F3","3.152","4.043","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","ABCB5","0.768","4.042","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","LOC145474","-3.150","-4.041","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","PLXNA4","0.764","4.020","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","TUT4","-0.764","-4.019","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","LRRK2","-3.129","-4.014","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","WDR87","0.763","4.014","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","SBSN","0.762","4.010","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","DLEU2L","2.158","4.009","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","TDGF1","-2.157","-4.009","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","FBXL7","2.157","4.009","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","LGMN","3.121","4.003","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","ELOA2","2.152","3.999","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","PDE12","-2.151","-3.998","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","RNF125","-3.113","-3.993","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","PDIK1L","-3.097","-3.972","False"
"Macrophage","5h","","GSE7138","MicroArray","GPL96","MYH13","2.137","3.970","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","MN1","3.095","3.970","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","IL6","3.095","3.970","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","GLCE","-3.092","-3.966","False"
"Monocyte","2h","","GSE47122","MicroArray","HG-U133_Plus_2","ANKRD28","3.089","3.962","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","GRM2","-0.752","-3.957","False"
"Clear Cell Renal Cell Carcinoma","16h","5ng/mL","GSE127996","MicroArray","Clariom_S_Human","TCP11L2","-0.751","-3.950","False"
