"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","IGFBP3","3.092","14.697","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","S100A8","2.451","14.406","True"
"Macrophage","","","GSE123603","RNASeq","","ENPP2","2.419","14.389","True"
"Mda Pca2B","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","ANXA3","1.983","14.368","True"
"T Cd4","3d","","GSE65621","RNASeq","","COL6A3","2.747","14.301","True"
"T47D","6d","","GSE54329","MicroArray","HG-U219","C3","2.290","14.221","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","FGG","2.921","14.117","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","LBP","3.118","14.080","True"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","AKR1C1","4.192","14.036","True"
"Hcc1428","4d","","GSE54329","MicroArray","HG-U219","AKR1C1","2.322","14.012","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","C2CD4B","1.171","13.810","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","TMEM176A","-3.059","-13.692","False"
"T47D","5d","","GSE54329","MicroArray","HG-U219","IFITM1","3.212","13.664","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","C4A","2.826","13.658","True"
"Efm19","4d","","GSE54329","MicroArray","HG-U219","IFITM1","1.915","13.646","True"
"T47D","6d","","GSE54329","MicroArray","HG-U219","HLA-DRA","2.197","13.645","True"
"Macrophage","","","GSE123603","RNASeq","","JAK3","2.269","13.495","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","TEAD3","6.218","13.429","True"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","HPGD","3.073","13.378","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","SPP1","2.738","13.233","True"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","UBE2L6","3.038","13.225","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","SBSPON","-2.944","-13.176","False"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","PDZK1IP1","4.741","13.116","True"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","S100A7","3.996","13.063","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","LBP","2.696","13.030","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","PDZK1IP1","4.550","12.979","True"
"Mda-Mb415","4d","","GSE54329","MicroArray","HG-U219","RRM2","-2.497","-12.978","False"
"Hmec1","","","GSE19082","MicroArray","GPL6104","CCL2","1.097","12.927","True"
"Hepg2","1h","10ng/mL","GSE4885","MicroArray","HG-U133A","MT1X","2.459","12.921","False"
"T47D","6d","","GSE54329","MicroArray","HG-U219","TFF3","-2.077","-12.902","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","SERPINA3","2.203","12.843","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","CD55","-2.700","-12.836","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","LCN2","4.004","12.813","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","HPR","2.649","12.803","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","CFB","2.647","12.795","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","C3","3.934","12.744","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","ID3","2.680","12.741","True"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","ETV3","2.365","12.722","False"
"T Cd4","3d","","GSE65621","RNASeq","","GZMB","2.443","12.720","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","MMP10","-2.675","-12.715","True"
"Hepg2","1h","10ng/mL","GSE4885","MicroArray","HG-U133A","MT1E","2.412","12.672","False"
"Hepg2","1h","10ng/mL","GSE4885","MicroArray","HG-U133A","SLC6A14","-2.408","-12.652","False"
"T Cd4","3d","","GSE65621","RNASeq","","IL26","2.422","12.613","True"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","S100A9","3.753","12.565","True"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","S100A8","3.992","12.561","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","C3","3.924","12.557","True"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","ANGPTL4","2.135","12.493","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","CPXM2","2.774","12.415","False"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","CATSPERB","2.845","12.382","True"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","BPIFB1","3.935","12.379","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","CDH13","2.765","12.375","False"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","AKR1C1","3.927","12.355","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","TUBB3","3.859","12.351","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","RNF183","3.858","12.347","True"
"Mda-Mb415","4d","","GSE54329","MicroArray","HG-U219","TYMS","-2.375","-12.345","False"
"Multiple Myeloma","12h","10ng/mL","GSE115558","MicroArray","GPL10332","SOCS3","5.660","12.226","False"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","SHROOM3","5.650","12.202","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","ZFP36","1.035","12.200","True"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","CFB","3.729","12.188","True"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","C3","3.724","12.173","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","SLC34A2","2.515","12.158","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","IFITM1","3.793","12.138","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","CFB","3.743","12.123","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","WNT5A","2.550","12.120","True"
"Mda-Mb134Vi","5d","","GSE54329","MicroArray","HG-U219","S100A9","2.182","12.041","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","CFI","3.061","12.037","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","CPB1","2.523","11.994","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","OSMR","2.467","11.924","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","SERPINA3","4.173","11.905","True"
"Efm19","5d","","GSE54329","MicroArray","HG-U219","S100A9","2.600","11.899","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","SERPINA7","2.452","11.853","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","MATN3","2.619","11.824","True"
"Mda-Mb134Vi","4d","","GSE54329","MicroArray","HG-U219","CCN2","-2.380","-11.795","True"
"Hepg2","1h","10ng/mL","GSE4885","MicroArray","HG-U133A","MT1F","2.240","11.767","False"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","HLA-DRA","3.513","11.762","True"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","S100A8","4.248","11.753","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","TRNP1","4.099","11.691","True"
"T47D","6d","","GSE54329","MicroArray","HG-U219","CEBPD","1.878","11.665","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","MYC","0.982","11.578","True"
"Hcc1428","4d","","GSE54329","MicroArray","HG-U219","CEBPD","1.918","11.575","True"
"Macrophage","","","GSE123603","RNASeq","","SOCS3","1.929","11.471","True"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","IER3","1.055","11.470","True"
"T47D","6d","","GSE54329","MicroArray","HG-U219","IFITM3","1.846","11.466","True"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","PLEKHF1","1.053","11.449","True"
"Hepg2","4h","10ng/mL","GSE4885","MicroArray","HG-U133A","MT1E","2.198","11.449","False"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","XBP1","1.048","11.401","True"
"T47D","5d","","GSE54329","MicroArray","HG-U219","C3","2.670","11.358","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","S100A7","3.547","11.351","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","CEACAM5","3.545","11.344","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","PMP22","1.946","11.343","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","BCL3","0.961","11.330","True"
"Mda Pca2B","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","AKAP12","1.561","11.316","True"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","SERPINA3","2.599","11.314","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","SERPINA3","1.921","11.292","True"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","CELF3","2.099","11.288","False"
"Mda-Mb415","4d","","GSE54329","MicroArray","HG-U219","UBE2C","-2.166","-11.260","False"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","CFB","3.510","11.234","True"
"Multiple Myeloma","24h","10ng/mL","GSE115558","MicroArray","GPL10332","SOCS3","5.974","11.224","False"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","TGM2","2.481","11.201","True"
"T Cd4Cd25-","24h","10ng/mL","GSE78922","RNASeq","","FOS","-7.131","-11.199","False"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","NNMT","4.043","11.184","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","LCN2","3.451","11.179","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","IFITM3","3.449","11.171","True"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","TMEM176B","-2.486","-11.128","False"
"Hcc1428","4d","","GSE54329","MicroArray","HG-U219","S100P","1.842","11.115","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","HPX","2.299","11.111","True"
"Hepg2","4h","10ng/mL","GSE4885","MicroArray","HG-U133A","MT1X","2.133","11.109","False"
"Prostate Fibroblast","","","GSE68164","MicroArray","GPL10558","IGFBP2","2.467","11.040","False"
"Hepg2","1h","10ng/mL","GSE4885","MicroArray","HG-U133A","MT1H","2.101","11.037","False"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","SERPINA3","2.805","11.031","True"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","PLAAT4","2.530","11.014","True"
"T47D","6d","","GSE54329","MicroArray","HG-U219","IFITM2","1.768","10.981","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","IRF9","2.303","10.949","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","FGB","2.424","10.946","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","CCN2","1.861","10.937","True"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","BLNK","2.032","10.931","False"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","ID1","2.298","10.926","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","CCL8","5.051","10.909","True"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","HLA-DRB1","2.502","10.892","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","HSPA6","1.850","10.876","True"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","CGA","5.966","10.873","False"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","RNF183","3.812","10.873","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","IFI44L","2.977","10.840","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CEACAM6","2.977","10.839","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","HP","2.394","10.810","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","RARRES1","1.849","10.780","True"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","ST6GAL1","2.464","10.723","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","RNF183","3.309","10.718","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","LCN2","3.753","10.707","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","ID1","0.906","10.681","True"
"Mda-Mb134Vi","4d","","GSE54329","MicroArray","HG-U219","S100A8","2.154","10.673","True"
"T47D","6d","","GSE54329","MicroArray","HG-U219","TFF1","-1.716","-10.659","True"
"Mda Pca2B","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","ACTA1","1.471","10.657","True"
"T Cd4","3d","","GSE65621","RNASeq","","TNFSF4","-2.044","-10.645","True"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","CEBPD","3.176","10.634","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","TGFBR3","2.233","10.614","True"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","RNF183","3.246","10.612","True"
"T47D","5d","","GSE54329","MicroArray","HG-U219","IFITM3","2.493","10.607","True"
"Hepg2","","","E-MTAB-4570","MicroArray","HTA-2_0","SERPING1","2.347","10.598","True"
"Hepg2","4h","10ng/mL","GSE4885","MicroArray","HG-U133A","MT1H","2.033","10.590","False"
"T47D","6d","","GSE54329","MicroArray","HG-U219","S100A9","1.704","10.581","True"
"Hcc1428","5d","","GSE54329","MicroArray","HG-U219","AKR1C1","1.900","10.578","True"
"Hepg2","4h","10ng/mL","GSE4885","MicroArray","HG-U133A","G6PC","-2.028","-10.566","False"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","FOXI1","1.964","10.564","False"
"Mda Pca2B","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","DKK1","1.458","10.563","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","S100A8","1.811","10.557","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","IFITM1","3.689","10.524","True"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","HLA-DRA","3.334","10.488","True"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","S100A9","3.330","10.478","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","SGPL1","4.817","10.405","True"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","CFB","3.760","10.402","True"
"Hmec1","","","GSE19082","MicroArray","GPL6104","PIM1","0.881","10.386","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","S100A7","3.205","10.380","True"
"Efm19","6d","","GSE54329","MicroArray","HG-U219","IFITM1","1.624","10.360","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","VNN3","2.632","10.348","True"
"Mda-Mb134Vi","6d","","GSE54329","MicroArray","HG-U219","S100A9","1.761","10.341","True"
"Mcf7","6d","","GSE54329","MicroArray","HG-U219","BPIFB1","1.720","10.331","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","CFB","3.620","10.325","True"
"Mda-Mb175-Viidsred","6d","","GSE54329","MicroArray","HG-U219","LCN2","3.155","10.314","True"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","CACNA1B","1.760","10.298","True"
"Bt483","4d","","GSE54329","MicroArray","HG-U219","MUCL1","5.642","10.282","False"
"T47D","6d","","GSE54329","MicroArray","HG-U219","SERPINA3","1.654","10.274","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","CXCL5","2.611","10.267","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","PNMT","4.750","10.259","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","SPRR3","-3.202","-10.248","True"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","TMEM45A","1.749","10.236","True"
"Mda-Mb175-Viidsred","5d","","GSE54329","MicroArray","HG-U219","CEBPD","3.159","10.230","True"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","AKR1B10","3.049","10.209","True"
"Macrophage","","","GSE123603","RNASeq","","AQP3","1.714","10.196","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","CCL4","4.714","10.180","True"
"Multiple Myeloma Cells","1h","","GSE29793","MicroArray","GPL13648","LOC554206","1.891","10.173","False"
"Bt474","6d","","GSE54329","MicroArray","HG-U219","S100A9","1.933","10.160","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","RARRES1","1.728","10.154","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","IFNK","2.788","10.151","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","CEBPD","1.741","10.150","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","MUC5B","3.167","10.137","True"
"Mda-Mb175-Viidsred","4d","","GSE54329","MicroArray","HG-U219","C3","3.663","10.135","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","UBE2C","-3.549","-10.122","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","TUBB3","3.548","10.121","True"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","DDIT4","-0.930","-10.114","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","CCN2","1.735","10.113","True"
"Bt474","4d","","GSE54329","MicroArray","HG-U219","TXNIP","-1.735","-10.112","True"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","VTCN1","1.727","10.107","True"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","IGFBP3","1.724","10.085","True"
"Mda-Mb415","6d","","GSE54329","MicroArray","HG-U219","BPIFA1","3.145","10.064","True"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","DNAJB1","0.924","10.055","True"
"T Cd4","3d","","GSE65621","RNASeq","","PRG4","1.931","10.054","True"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","IL1B","4.650","10.043","True"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","NFE2","0.922","10.033","True"
"Mda-Mb134Vi","4d","","GSE54329","MicroArray","HG-U219","S100A9","2.023","10.026","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","CFH","2.072","10.017","True"
"Hepg2","4h","10ng/mL","GSE4885","MicroArray","HG-U133A","MT1F","1.921","10.006","False"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","SPAG4","1.710","10.003","True"
"Mda-Mb415","4d","","GSE54329","MicroArray","HG-U219","APOBEC3B","-1.923","-9.996","False"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","HPR","2.541","9.992","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","SCN7A","2.539","9.983","True"
"Hep3B","","","E-MTAB-4570","MicroArray","HTA-2_0","PRG4","2.065","9.983","True"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","ERP27","3.171","9.978","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","AHNAK2","2.096","9.963","True"
"Hepg2","1h","10ng/mL","GSE4885","MicroArray","HG-U133A","JUNB","1.896","9.963","False"
"Bt474","6d","","GSE54329","MicroArray","HG-U219","RARRES1","1.892","9.946","True"
"Myeloma.Cma03","","","GSE39685","MicroArray","HuGene-1_0-st-v1","SOCS3","2.236","9.945","False"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","ADM","0.913","9.927","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","MAP1B","1.685","9.906","True"
"Bt483","6d","","GSE54329","MicroArray","HG-U219","MUCL1","2.958","9.902","True"
"Zr751","4d","","GSE54329","MicroArray","HG-U219","ST6GAL1","1.692","9.902","True"
"Zr751","5d","","GSE54329","MicroArray","HG-U219","ERP27","2.264","9.853","True"
"T47D","5d","","GSE54329","MicroArray","HG-U219","IFITM2","2.315","9.848","True"
"Ovarian Cancer","","","GSE20272","MicroArray","HG-U133_Plus_2","IFI6","-1.831","-9.845","True"
"T47D","5d","","GSE54329","MicroArray","HG-U219","SERPINA3","2.314","9.842","True"
"Mda-Mb415","5d","","GSE54329","MicroArray","HG-U219","ASPM","-3.449","-9.839","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","IRS2","-2.064","-9.813","True"
"Hepg2","1h","10ng/mL","GSE4885","MicroArray","HG-U133A","G6PC","-1.866","-9.805","False"
"Hepg2","1h","20ng/mL","GSE14632","MicroArray","GPL6104","PPP1R3C","0.900","9.789","True"
"Bt474","5d","","GSE54329","MicroArray","HG-U219","LCN2","1.659","9.752","True"
"Mda-Mb415","4d","","GSE54329","MicroArray","HG-U219","MT1G","1.875","9.745","False"
"Mda Pca2B","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","CYP1A1","1.343","9.731","True"
"Hcc1428","4d","","GSE54329","MicroArray","HG-U219","S100A8","1.611","9.719","True"
"Bt483","5d","","GSE54329","MicroArray","HG-U219","AKR1B10","3.077","9.682","True"
"T47D","4d","","GSE54329","MicroArray","HG-U219","C3","3.098","9.681","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","SOCS3","0.546","9.678","False"
"Mda-Mb134Vi","5d","","GSE54329","MicroArray","HG-U219","IFITM1","1.754","9.676","True"
"Huh7","","","E-MTAB-4570","MicroArray","HTA-2_0","CFB","2.458","9.667","True"
"T47D","5d","","GSE54329","MicroArray","HG-U219","HLA-DRA","2.272","9.662","True"
"Hcc1428","6d","","GSE54329","MicroArray","HG-U219","AKR1C1","1.876","9.648","True"
"Hepg2","2h","20ng/mL","GSE14632","MicroArray","GPL6104","RPL23","-1.371","-9.637","False"
"Thp1 Macrophage","2h","50ng/mL","GSE126525","MicroArray","GPL26190","ICOS","4.454","9.620","True"
"Lncap","18h","5ng/mL","GSE47973","MicroArray","HT_HG-U133_Plus_PM","ZFP36","2.020","9.601","True"
