"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","EGR1","5.588","26.224","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","CXCL8","5.416","25.416","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","CXCL2","4.727","22.184","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","CXCL1","5.650","21.430","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","CXCL8","9.237","21.050","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","EGR2","4.189","19.658","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","IL1A","8.446","19.248","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CXCL1","6.171","19.031","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","CXCL1","8.317","18.953","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","CXCL1","3.966","18.614","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","ICAM1","5.782","17.829","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","TNFAIP2","5.746","17.719","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CSF3","6.852","17.634","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CCL20","6.786","17.462","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","CXCL3","7.654","17.443","True"
"Huh7","1h","10ng/mL","GSE89166","MicroArray","GPL16699","CXCL2","6.718","17.384","True"
"Epithelial Kb","1h","","GSE64237","MicroArray","GPL4133","IFT74","-0.734","-17.276","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","IL6","7.557","17.221","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","CXCL2","7.530","17.160","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CXCL1","6.644","17.099","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","CXCL8","4.489","17.025","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","C3","4.478","16.984","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","CXCL3","3.597","16.881","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","IFT74","-0.766","-16.798","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","CXCL2","4.330","16.425","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","LTB","5.295","16.329","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","TNFAIP2","6.315","16.252","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","ICAM1","6.289","16.184","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","CCL20","7.042","16.048","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","SAA1","4.229","16.040","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","CFB","3.882","15.988","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","EGR4","6.946","15.828","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","CSF2","6.905","15.737","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","TNFAIP3","6.885","15.691","True"
"Epithelial Kb","24h","","GSE64237","MicroArray","GPL4133","IFT74","-0.819","-15.514","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CCL20","4.989","15.386","True"
"Huh7","1h","10ng/mL","GSE89166","MicroArray","GPL16699","CXCL3","5.900","15.268","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","TNFAIP2","3.987","15.121","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","PLAT","4.887","15.070","True"
"Huh7","1h","10ng/mL","GSE89166","MicroArray","GPL16699","CXCL1","5.817","15.053","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","UBD","4.848","14.950","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","TNFAIP6","6.485","14.778","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CXCL2","4.766","14.696","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CXCL8","4.660","14.371","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CXCL8","5.509","14.176","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","EGR2","6.181","14.086","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","LTB","5.472","14.082","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","ICAM1","3.684","13.971","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","MX1","4.511","13.910","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","S100A12","3.369","13.879","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CSF3","4.427","13.651","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CXCL3","5.280","13.588","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CXCL2","5.274","13.572","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","XIST","0.749","13.384","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","PTX3","5.081","13.074","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","PLAT","5.050","12.995","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","FOS","2.762","12.963","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","EGR2","0.589","12.925","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","IL1B","5.020","12.918","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","CXCL3","3.372","12.788","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","IL6","2.718","12.756","True"
"Epithelial Kb","24h","","GSE64237","MicroArray","GPL4133","MMP1","0.673","12.744","True"
"Epithelial Kb","1h","","GSE64237","MicroArray","GPL4133","EGR3","0.540","12.710","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","IFT74","-0.709","-12.668","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","NFKBIZ","2.677","12.564","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","PDZK1IP1","3.266","12.386","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CXCL3","4.010","12.365","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","S100A7","3.001","12.362","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","EGR3","2.616","12.275","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","CCL20","2.535","11.896","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","IL1B","5.213","11.879","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","IL6","3.098","11.752","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","UBD","4.558","11.730","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IL6","3.785","11.673","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","SAA2","2.831","11.661","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","CSF3","5.083","11.584","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","C15orf48","3.750","11.563","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","CSF3","2.456","11.525","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","CFB","3.012","11.424","True"
"Huh7","1h","10ng/mL","GSE89166","MicroArray","GPL16699","TNFAIP3","4.370","11.307","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","S100A7A","2.741","11.289","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","BIRC3","4.374","11.256","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CSF2","4.367","11.238","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CSF2","3.642","11.230","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","PI3","2.953","11.200","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","ZC3H12A","2.953","11.199","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","PTGS2","4.902","11.170","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","KRT6B","3.610","11.134","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IFIT1","3.610","11.132","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","IL6","4.321","11.119","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","C1QB","0.506","11.114","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","LTB","2.886","10.948","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","PTX3","2.854","10.825","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","EGR4","2.298","10.785","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","UBD","2.837","10.760","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","IFI27","2.831","10.738","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","PLAU","4.709","10.731","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","EGR3","0.489","10.730","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","PLAT","2.793","10.595","True"
"Epithelial Kb","1h","","GSE64237","MicroArray","GPL4133","CELSR2","-0.447","-10.511","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","MX1","2.756","10.452","True"
"Epithelial Kb","24h","","GSE64237","MicroArray","GPL4133","MGP","0.551","10.434","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","C11orf96","4.578","10.433","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","IL1A","4.038","10.391","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","FOSB","4.527","10.318","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","ZFP36","4.509","10.275","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CXCL6","3.331","10.270","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","IL4I1","2.702","10.250","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","MTX3","4.467","10.179","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","PI3","3.272","10.089","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","SAMD9L","3.265","10.069","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","ZC3H12A","3.252","10.029","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","KRT6B","3.894","10.022","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IL1B","3.246","10.011","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IL23A","3.226","9.948","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","NFKBIA","2.112","9.913","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","KYNU","3.201","9.872","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IFI44L","3.200","9.867","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","C15orf48","2.583","9.797","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","DUSP5","4.265","9.719","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","IL23A","3.773","9.710","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","TRAF1","3.748","9.646","True"
"Epithelial Kb","1h","","GSE64237","MicroArray","GPL4133","ABCA9","0.409","9.638","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","CHI3L2","2.338","9.632","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","EGR1","4.222","9.622","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","ZC3H12A","4.176","9.518","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","CELSR2","-0.433","-9.493","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","NFKBIZ","4.166","9.493","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","GBP1","3.076","9.486","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IFIH1","3.071","9.470","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","RASD1","2.014","9.450","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","IL23A","2.486","9.429","True"
"Epithelial Kb","24h","","GSE64237","MicroArray","GPL4133","CCL20","0.496","9.392","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","ZC3H12A","3.647","9.387","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","BEX1","-0.425","-9.326","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","GALNT14","-0.424","-9.315","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","TNF","4.086","9.311","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","OAS3","3.005","9.265","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","CSF2","2.430","9.218","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","SDC4","4.043","9.213","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CFB","2.984","9.202","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CD69","3.567","9.178","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","MAP3K8","3.558","9.156","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","NUAK2","4.012","9.144","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","C15orf48","3.547","9.128","True"
"Epithelial Kb","24h","","GSE64237","MicroArray","GPL4133","CELSR2","-0.481","-9.115","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","PTX3","2.946","9.085","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CD82","2.939","9.064","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","GBP4","2.934","9.047","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","LCN2","2.196","9.045","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","PTGS2","1.919","9.004","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","GJA4","0.503","8.990","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","CA2","-0.409","-8.986","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","ABCA9","0.409","8.986","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","RELB","3.461","8.907","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","MMP7","2.875","8.867","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","RELB","2.875","8.865","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","SOX11","0.495","8.837","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","NELL2","-0.402","-8.826","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","IFITM1","2.317","8.790","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IL4I1","2.847","8.779","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","OAS1","2.841","8.761","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","IRF1","3.841","8.753","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","CSF2","1.863","8.741","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","KLF6","3.815","8.694","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CXCL6","3.376","8.687","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","IFI44L","2.273","8.623","True"
"Huh7","1h","10ng/mL","GSE89166","MicroArray","GPL16699","RASD1","3.282","8.492","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","BIRC3","3.721","8.480","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","IL6","0.474","8.468","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","IFI6","2.230","8.457","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IDO1","2.742","8.456","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","CA2","0.473","8.450","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","BEX4","0.471","8.410","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","IL32","2.210","8.384","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","MYOM2","-0.381","-8.350","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","GRIN2D","-1.778","-8.344","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","XIST","-0.380","-8.334","True"
"Huh7","1h","10ng/mL","GSE89166","MicroArray","GPL16699","NFKBIZ","3.220","8.332","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","ZC3H12A","1.768","8.299","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","CXCL6","2.185","8.286","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","NFKBIA","3.220","8.285","True"
"Huh7","1h","10ng/mL","GSE89166","MicroArray","GPL16699","NFKBIA","3.202","8.285","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","BBC3","3.219","8.284","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","CCN2","3.631","8.275","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","NFKBIA","2.180","8.267","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","EGR3","3.612","8.232","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","SOD2","3.606","8.219","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","EDN2","3.601","8.207","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","BIRC3","1.991","8.203","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","SALL2","-0.373","-8.185","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","ZFP36","1.741","8.169","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","MMP1","0.456","8.146","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CFB","3.161","8.134","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CD83","3.148","8.102","True"
"Huh7","1h","10ng/mL","GSE89166","MicroArray","GPL16699","TNF","3.130","8.099","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","MX1","3.139","8.079","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","UPK1A","-1.956","-8.055","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","INHBA","2.123","8.051","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","C11orf96","3.124","8.039","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","KYNU","3.123","8.036","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","TRIM63","-1.711","-8.030","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","BIRC3","2.602","8.024","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","NFKBID","3.518","8.016","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","SOX11","-0.365","-8.006","True"
"Epithelial Kb","1h","","GSE64237","MicroArray","GPL4133","HPS5","-0.339","-7.976","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IL32","2.576","7.944","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","S100A9","1.926","7.934","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","USP18","2.572","7.932","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","IL1B","2.090","7.926","True"
"Huh7","1h","10ng/mL","GSE89166","MicroArray","GPL16699","EGR1","3.061","7.921","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","CCL20","2.085","7.908","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","RTP4","3.039","7.820","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","SOD2","1.657","7.777","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","CELSR2","-0.435","-7.764","True"
"Epithelial Kb","24h","","GSE64237","MicroArray","GPL4133","ABCA9","0.409","7.754","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","GALNT14","0.433","7.744","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","SAA1","2.503","7.717","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","ARL14","1.636","7.677","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","RALYL","-3.365","-7.667","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","NR4A2","3.361","7.660","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","RELB","2.019","7.657","True"
"Epithelial Kb","1h","","GSE64237","MicroArray","GPL4133","NTNG2","-0.325","-7.657","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","G0S2","3.356","7.648","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","CCL2","2.971","7.645","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","ETNK2","-1.852","-7.629","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","DDX58","2.468","7.609","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","KRT77","-1.847","-7.608","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","TNFAIP2","3.326","7.580","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","KRT6A","0.345","7.577","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","KYNU","1.996","7.572","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","CXCL8","0.423","7.557","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","C3","2.447","7.546","True"
"Epithelial Kb","1h","","GSE64237","MicroArray","GPL4133","EGR2","0.320","7.532","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","IL4I1","2.921","7.518","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","BIRC3","1.970","7.473","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","NINJ1","2.901","7.465","True"
"Epithelial Kb","24h","","GSE64237","MicroArray","GPL4133","EVI2B","0.394","7.461","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","CCL2","2.410","7.433","True"
"Epithelial Kb","1h","","GSE64237","MicroArray","GPL4133","TBC1D25","0.316","7.431","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","CYP1B1-AS1","0.338","7.417","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","PTAFR","2.861","7.361","True"
"Epithelial Kb","24h","","GSE64237","MicroArray","GPL4133","TNFSF15","0.388","7.346","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","SERPINA1","1.934","7.334","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","TNFAIP6","2.849","7.332","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","ACSM6","-1.778","-7.325","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","ABCA9","0.409","7.315","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","INHBA","2.361","7.281","True"
"Epithelial Kb","24h","","GSE64237","MicroArray","GPL4133","PRINS","0.385","7.281","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","PRIMPOL","-0.407","-7.267","True"
"Epithelial Kb","24h","","GSE64237","MicroArray","GPL4133","GDF15","0.383","7.243","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IFIT3","2.348","7.242","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","TNIP1","2.812","7.237","True"
"Huh7","1h","10ng/mL","GSE89166","MicroArray","GPL16699","CXCL8","2.796","7.235","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","VIP","1.540","7.228","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","NFKBIA","2.337","7.206","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","IER3","1.532","7.191","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","NELL2","0.403","7.190","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","LOC643201","-1.530","-7.179","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","TNF","1.529","7.178","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IFITM1","2.327","7.175","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","NINJ1","2.325","7.170","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","CRTAC1","0.326","7.143","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","GBP1","2.773","7.136","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","TCIM","3.124","7.120","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","CSF3","1.873","7.103","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","XAF1","2.300","7.092","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","HPS5","-0.322","-7.076","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","FOSL1","3.105","7.075","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","PRINS","0.322","7.071","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","FOSB","0.322","7.060","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","PI3","2.741","7.055","True"
"Keratinocyte","24h","10ng/mL","GSE25400","MicroArray","HuGene-1_0-st-v1","CLDN17","1.710","7.042","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","MGAT5","-0.394","-7.041","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","TNFAIP3","0.394","7.034","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","NEFL","0.394","7.030","True"
"Epithelial Kb","0.5h","","GSE64237","MicroArray","GPL4133","TNFAIP3","0.320","7.027","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","TAP1","2.276","7.020","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","TMEM88","1.493","7.008","True"
"Epithelial Kb","1h","","GSE64237","MicroArray","GPL4133","CXCL8","0.297","7.002","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","ICAM4","3.072","7.001","True"
"Hela","0.5h","","GSE52465","MicroArray","GPL6480","CCN2","1.488","6.982","True"
"Epithelial.Kb","1h","","GSE64201","MicroArray","GPL6480","PTX3","3.064","6.981","True"
"Calu32B4","24h","","GSE56678","MicroArray","GPL6480","OAS3","1.839","6.977","True"
"Calu32B4","6h","","GSE56678","MicroArray","GPL6480","IRF9","2.262","6.977","True"
"Epithelial Kb","3h","","GSE64237","MicroArray","GPL4133","GEMIN5","-0.390","-6.973","True"
"Calu32B4","3h","","GSE56678","MicroArray","GPL6480","MMP7","2.710","6.973","True"
