"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PKN2","-0.256","-2.989","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ZNF667","-0.256","-2.983","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","TLX1","0.256","2.980","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","RAF1","-0.255","-2.972","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ENDOD1","-0.255","-2.972","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ANXA2P1","0.254","2.967","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SH3TC1","-0.254","-2.962","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","CNKSR3","-0.253","-2.954","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","IFITM3","0.253","2.950","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","DAAM1","0.253","2.947","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","N4BP2L2","-0.252","-2.944","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","H2AC18","0.252","2.941","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ACP5","-0.252","-2.940","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NACA4P","0.252","2.940","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SEC22B","-0.252","-2.935","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ALDOC","-0.252","-2.933","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","TMIGD2","-0.251","-2.930","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PUDP","-0.251","-2.924","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","TMED5","-0.250","-2.919","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","LY6E","-0.250","-2.919","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NUCB2","0.250","2.919","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","F2R","0.250","2.919","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NEO1","0.250","2.912","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PMS2P1","0.250","2.910","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","HEATR3","-0.249","-2.908","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NME7","-0.249","-2.902","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","CRYL1","-0.248","-2.896","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ISY1","0.248","2.894","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","GNLY","0.248","2.887","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ZFP3","-0.248","-2.886","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","RHBDD2","-0.247","-2.879","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NRROS","-0.247","-2.875","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","MAP3K5","-0.246","-2.868","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","LRPPRC","-0.245","-2.856","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","DCPS","-0.245","-2.851","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PDPN","0.244","2.849","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NPHP3","0.244","2.846","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ADAM9","0.244","2.844","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","TATDN1","0.244","2.843","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","DMTF1","-0.244","-2.841","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PRAM1","-0.244","-2.840","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NCS1","-0.244","-2.840","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SLC25A1","0.242","2.826","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","CARMIL1","-0.242","-2.826","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SLC45A3","-0.242","-2.824","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","RHOQ","-0.242","-2.822","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NOTCH1","0.242","2.820","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ATL2","0.242","2.816","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","CCL22","-0.241","-2.809","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SLC2A12","-0.241","-2.807","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PUSL1","-0.241","-2.807","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","H3C6","0.241","2.806","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","RPL27A","0.241","2.806","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SOCS3","0.241","2.805","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","RSAD2","0.240","2.803","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","TAF9","0.240","2.801","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ID3","0.240","2.799","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ANKRD30B","0.240","2.798","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","EIF6","0.239","2.792","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ALKBH2","0.239","2.788","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","H4C8","0.239","2.784","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","CC2D1B","-0.238","-2.780","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","AAMP","0.238","2.778","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","GPR84","-0.238","-2.775","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SLC5A5","0.238","2.772","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NDUFB9","0.238","2.770","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","RNF217","-0.237","-2.769","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","CARNMT1","-0.237","-2.768","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","MCOLN2","0.237","2.763","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","BCAT2","0.237","2.763","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","TMEM9B","-0.237","-2.759","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ACTG1","-0.237","-2.759","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","CES1P1","-0.236","-2.756","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","IL4I1","0.236","2.750","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ATOX1","0.235","2.742","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","MAOA","-0.235","-2.738","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PMP2","0.235","2.737","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","WIPF2","0.234","2.732","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","HOMER1","0.234","2.723","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","LOC389641","-0.233","-2.722","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","CISD2","-0.233","-2.721","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ADO","-0.233","-2.721","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","FURIN","0.233","2.716","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","METRNL","0.233","2.713","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ZNF296","0.233","2.713","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","VAMP5","0.232","2.710","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","KDSR","0.232","2.709","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","DHX37","0.232","2.706","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PCMTD1","-0.231","-2.696","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","CDC37","0.231","2.690","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PPP1R9B","-0.230","-2.685","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","GPNMB","-0.230","-2.685","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PPP1R12C","0.230","2.684","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ZNF213","-0.230","-2.682","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","LMNB2","0.230","2.682","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NCF1","0.230","2.681","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ADAMTSL4-AS1","-0.229","-2.674","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ZNF34","-0.229","-2.673","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","POTEM","0.229","2.673","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","COG6","-0.229","-2.671","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SRM","0.229","2.671","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","FGL2","0.229","2.670","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ZNF318","-0.229","-2.670","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","YPEL4","-0.229","-2.669","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","USP49","0.229","2.666","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ZNF486","0.228","2.661","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","LRRC8C","-0.228","-2.658","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","RFC2","0.228","2.657","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","IL12RB2","0.228","2.657","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","MYH10","-0.228","-2.657","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","KLK15","-0.228","-2.657","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SPRED1","-0.228","-2.654","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SPATA8","0.228","2.653","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PARP10","0.227","2.652","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PNPLA4","-0.227","-2.652","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SPAG9","0.227","2.648","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PAFAH1B3","0.227","2.647","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","MBOAT1","-0.227","-2.647","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","AVPI1","-0.227","-2.647","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","KMO","-0.227","-2.646","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","KIAA0513","-0.227","-2.643","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","BEX4","-0.226","-2.637","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","FAS","-0.226","-2.636","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PHPT1","0.226","2.633","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","NOL3","0.226","2.631","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","TDRD12","-0.226","-2.630","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","RRP1B","-0.225","-2.625","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","FARP2","-0.225","-2.624","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","DNMT3A","0.224","2.614","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ACBD4","-0.223","-2.602","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","KLK2","0.223","2.600","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","GRB10","-0.223","-2.599","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","RORC","0.223","2.597","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","CDC42EP3","0.223","2.596","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ITM2A","0.223","2.595","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","IL6","-0.222","-2.594","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","GALNT4","0.222","2.590","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","RAB25","0.222","2.587","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PAK4","-0.222","-2.584","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SPATA2","-0.222","-2.584","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PDGFRB","-0.221","-2.582","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","LY86","0.221","2.580","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ARL14EP","0.221","2.574","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","LHCGR","0.221","2.573","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","C19orf47","0.220","2.571","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","MCL1","0.220","2.570","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","KDM4C","-0.220","-2.568","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ABCF1","0.220","2.566","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","MCM5","0.220","2.566","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PLEKHG4","-0.220","-2.565","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SRPRB","0.220","2.564","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","SNUPN","-0.220","-2.563","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ELMO1","0.220","2.561","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","YME1L1","0.220","2.561","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","BOLA3","-0.219","-2.557","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","MCM8","0.219","2.556","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","VAC14","0.219","2.555","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","TCL1B","-0.219","-2.554","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","UGP2","-0.219","-2.553","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","ZNF443","0.219","2.551","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","EBAG9","-0.219","-2.550","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","PTMA","0.219","2.549","False"
"T","22h","100ng/mL","GSE10080","MicroArray","GPL6102","GANAB","0.218","2.544","False"
