"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","S100A7","7.310","32.606","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","IL36G","3.455","25.656","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","CXCL6","5.288","23.584","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","SPRR2C","3.104","23.045","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","CCL20","4.841","21.592","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","SERPINB4","4.739","21.135","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","SAA1","3.118","21.051","True"
"Bronchial Airway Smooth Muscle","2h","10ng/mL","GSE35643","MicroArray","HuGene-1_0-st-v1","NFKBIZ","1.860","20.891","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","NFKBIZ","3.056","20.632","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","SPRR2C","4.603","20.529","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","NDRG2","4.588","20.465","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","SPRR2E","2.684","19.930","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","PDZK1IP1","4.363","19.459","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","REG3A","2.822","19.056","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","SAA1","4.258","18.990","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","S100A7","4.505","18.165","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","DUOX2","2.688","18.150","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","SERPINB4","2.437","18.093","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","PI3","2.434","18.070","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","ZC3H12A","2.404","17.846","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","S100A12","3.985","17.776","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","IL36G","3.833","17.097","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","LGALS2","2.512","16.962","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","S100A7","5.301","16.284","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","S100A12","3.991","16.092","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","CCL20","2.348","15.853","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","SLC6A14","3.803","15.333","True"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","SLC26A4","3.610","15.287","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","PI3","3.751","15.123","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","IL36G","3.695","14.898","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","LCN2","2.000","14.848","True"
"Su-Dhl2","72h","200pg/mL","GSE115855","MicroArray","GPL13497","GAS7","-2.745","-14.718","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","ZC3H12A","2.140","14.449","True"
"Bronchial Airway Smooth Muscle","2h","10ng/mL","GSE35643","MicroArray","HuGene-1_0-st-v1","CXCL1","1.277","14.335","True"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","CSF3","3.375","14.293","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","PDZK1IP1","2.103","14.201","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","RHCG","3.516","14.175","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","MMP9","-3.167","-14.128","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","CCL20","3.493","14.084","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","IL36G","4.559","14.007","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","CXCL1","3.121","13.919","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","SLC6A14","3.100","13.827","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","KIF20A","1.791","13.768","False"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","CXCL8","3.076","13.722","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","NFKBIZ","3.398","13.699","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SPRR2C","4.345","13.348","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","SAA2","1.968","13.284","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","KRT2","-3.290","-13.265","True"
"Primary Hepatic Stellate","","40ng/mL","GSE119047","RNASeq","","SNORA71A","-0.692","-13.155","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","LCN2","4.205","12.920","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SLC6A14","4.159","12.776","True"
"Cultured Macrophage","","","GSE18686","MicroArray","GPL6947","CCL8","1.271","12.726","True"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","CFL1","8.077","12.573","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","TXNIP","2.968","12.549","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","NFKBIZ","1.682","12.491","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","ZG16B","1.835","12.392","True"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PER3","-1.398","-12.370","False"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","IL19","2.918","12.357","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","S100A9","1.634","12.130","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PLK1","1.563","12.017","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","IL6","1.889","12.014","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","CXCL1","1.777","11.998","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","S100A12","3.895","11.967","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","NDP","3.570","11.857","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","S100P","2.646","11.804","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","NOD2","2.633","11.745","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","SOST","3.536","11.744","True"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","CHIT1","5.902","11.701","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","SUCNR1","-2.743","-11.596","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","KIF20A","1.691","11.595","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","SPRR2G","1.561","11.593","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","RHCG","2.596","11.580","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","S100A8","1.548","11.494","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","C15orf48","3.740","11.491","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CEACAM6","3.735","11.474","True"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","S100A7","2.696","11.417","False"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","SPRR2C","3.425","11.377","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","PDZK1IP1","2.810","11.329","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","CXCL2","2.528","11.274","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","IL36G","3.379","11.224","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","AADAC","-3.333","-11.069","True"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","IL6","1.797","10.984","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CXCL6","3.574","10.979","True"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ID1","1.725","10.969","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CXCL1","1.721","10.946","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CXCL1","3.554","10.918","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","CXCL6","1.606","10.843","True"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PTGS2","1.766","10.794","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","RHCG","3.505","10.769","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","DLGAP5","1.396","10.729","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","MAP3K8","1.589","10.727","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","SPRR2G","2.638","10.635","True"
"Bronchial Airway Smooth Muscle","2h","10ng/mL","GSE35643","MicroArray","HuGene-1_0-st-v1","NFKBIA","0.944","10.606","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CCNB1","1.366","10.495","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","CXCL3","1.554","10.493","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","PIPOX","3.153","10.474","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","NCEH1","2.476","10.466","True"
"Cultured Macrophage","","","GSE18686","MicroArray","GPL6947","ZC3H12A","1.042","10.439","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CXCL8","3.386","10.403","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","TMPRSS11E","3.384","10.395","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CDKN3","1.348","10.364","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","LIF","1.623","10.319","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","CCL28","1.528","10.313","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","RHCG","1.384","10.273","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","CA4","1.515","10.227","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","CXCL8","1.368","10.159","True"
"Su-Dhl2","72h","200pg/mL","GSE115855","MicroArray","GPL13497","NSG2","-1.890","-10.135","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","KRT13","-2.514","-10.135","True"
"Cd14+ Monocyte","24h","200ng/mL","GSE54884","MicroArray","HG-U133A_2","CXCL5","3.609","10.119","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","TCHH","-3.033","-10.073","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","CCL20","2.379","10.059","True"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","EGR2","1.640","10.025","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","IL1B","1.349","10.015","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","NDRG2","3.260","10.015","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","RNASE7","3.254","9.998","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CDC20","1.291","9.923","False"
"Su-Dhl2","72h","200pg/mL","GSE115855","MicroArray","GPL13497","EGFL7","-1.837","-9.846","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","IL1B","2.326","9.831","True"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","CCL4","-4.958","-9.829","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NFKBIZ","1.424","9.761","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","KRT23","3.172","9.745","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","AURKA","1.265","9.726","False"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","FCMR","4.860","9.634","False"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","LCN2","2.160","9.633","True"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","PTGDS","4.853","9.621","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","CXCL2","1.414","9.549","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CENPE","1.242","9.543","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","HSD17B2","2.358","9.509","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H2BC3","1.144","9.494","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","ATP12A","2.354","9.490","True"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NR4A1","1.488","9.460","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H1-5","1.138","9.450","False"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","ARG1","2.839","9.431","True"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NFKBIZ","1.481","9.420","False"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","UBE2S","6.048","9.416","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","DAPL1","-2.819","-9.364","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","BMP2","2.210","9.345","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","KLK12","2.092","9.331","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SERPINB4","3.036","9.329","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","C15orf48","2.313","9.328","True"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","EGR1","1.515","9.258","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NR4A2","1.456","9.258","False"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","ZC3H12C","1.371","9.258","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","PI3","1.371","9.256","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CRCT1","3.009","9.243","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","ATP1B1","2.287","9.221","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ASPM","1.194","9.181","False"
"Fibroblast","4h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ADH1B","-1.236","-9.128","False"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","MTTP","-2.741","-9.103","True"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ESM1","1.487","9.086","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","HBEGF","1.428","9.077","False"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","PI3","2.031","9.059","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","SPINK7","-2.727","-9.056","True"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","CCL23","-4.555","-9.030","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","ARRDC4","2.131","9.007","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","CXCL1","2.130","9.005","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SPRR3","2.930","9.003","True"
"Colon Organoid","","","GSE127757","MicroArray","PrimeView","LCN2","1.328","8.964","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","CNFN","2.910","8.940","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","CLDN14","2.102","8.887","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","NFKBIZ","2.885","8.863","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","TNFAIP6","1.288","8.833","False"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","IL19","2.659","8.831","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","SPRR2G","2.872","8.822","True"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","GPX2","-2.071","-8.769","False"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CCN1","1.425","8.709","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","CCL20","1.173","8.706","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","TNFAIP6","1.130","8.688","False"
"Cultured Macrophage","","","GSE18686","MicroArray","GPL6947","MT1G","-0.867","-8.684","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","CHAC1","2.613","8.680","True"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NFKBIZ","0.980","8.676","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","SPHK1","2.051","8.669","True"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CXCL8","1.362","8.658","False"
"Primary Hepatic Stellate","","40ng/mL","GSE119047","RNASeq","","TMEM160","0.455","8.643","False"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","KRT24","2.801","8.605","True"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","UBE2M","5.527","8.604","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","FAM111B","-1.255","-8.603","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","VCAM1","-2.035","-8.602","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","SAA1","1.155","8.574","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","STC1","1.248","8.556","False"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","DAPL1","-2.121","-8.553","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","KRT77","-2.567","-8.528","True"
"Bronchial Airway Smooth Muscle","2h","10ng/mL","GSE35643","MicroArray","HuGene-1_0-st-v1","ZC3H12A","0.759","8.528","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","PDZK1IP1","2.774","8.523","True"
"Primary Keratinocyte","","","GSE36287","MicroArray","HG-U133_Plus_2","IER3","2.108","8.498","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","PI3","2.762","8.484","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PRR11","1.103","8.477","False"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","CXCL1","2.049","8.466","False"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","H2BC14","1.018","8.451","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ZC3H12A","1.328","8.444","False"
"Fibroblast","4h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CCNE2","1.137","8.400","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","NR1D2","-1.984","-8.389","True"
"Cultured Macrophage","","","GSE18686","MicroArray","GPL6947","DUSP5","0.837","8.382","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","STON1","-1.982","-8.380","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","DDIT4L","-1.971","-8.334","True"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","CXCL3","1.863","8.307","True"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","ITGB2","5.321","8.284","True"
"Fibroblast","8h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","IL6","0.933","8.253","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","IL26","1.203","8.251","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ANGPTL7","1.203","8.250","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","IFI16","-1.949","-8.238","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NFKBIZ","0.992","8.235","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","KLF10","1.294","8.225","False"
"Fibroblast","2h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ESM1","1.289","8.199","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","ARHGEF3","-1.937","-8.187","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","LCE3D","2.664","8.185","True"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","DUOX2","1.930","8.175","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CXCL6","1.192","8.175","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","IL11","1.932","8.168","True"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","ADH1B","-1.331","-8.135","False"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","CXCL14","-1.921","-8.134","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","SPDL1","1.921","8.119","True"
"Bronchial Airway Smooth Muscle","2h","10ng/mL","GSE35643","MicroArray","HuGene-1_0-st-v1","TNFAIP3","0.721","8.101","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","SERPINB4","2.437","8.095","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","BTC","-2.435","-8.089","True"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","EHF","1.088","8.079","True"
"Huh7.5","24h","","GSE89610","MicroArray","HuGene-1_0-st-v1","NTS","4.431","8.077","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","PLK1","1.172","8.037","False"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","ATP12A","1.802","8.036","True"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","CORO1A","5.158","8.029","True"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","CAVIN2","-1.890","-7.990","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","HYAL4","2.404","7.984","True"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CDC6","-1.163","-7.977","False"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CKS2","1.038","7.976","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","PPP1R14C","1.885","7.969","True"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NEK2","1.036","7.963","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","PNP","1.883","7.961","True"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","IL6R","5.106","7.948","True"
"Thp1","","100ng/mL","GSE37659","MicroArray","HG-U133_Plus_2","TOP2A","5.103","7.943","True"
"Epidermal Keratinocyte","24h","","GSE53751","MicroArray","HG-U133_Plus_2","S100A9","2.585","7.942","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","BTBD16","-2.387","-7.927","True"
"Fibroblast","12h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","KIF20A","0.954","7.923","False"
"Cultured Primary Keratinocyte","","1ng/mL","GSE24767","MicroArray","GPL6947","IER3","1.067","7.921","True"
"Reconstructed Epidermis","","200ng/mL","GSE52361","MicroArray","HG-U133_Plus_2","CLDN17","2.384","7.917","True"
"Fibroblast","1h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NR4A2","1.290","7.884","False"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","KRT13","-1.862","-7.883","False"
"Fibroblast","24h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","CCNE2","-1.149","-7.879","False"
"Primary Keratinocyte","","","GSE12109","MicroArray","GPL571","MMP1","1.766","7.876","True"
"Hbe","24h","","GSE10240","MicroArray","HG-U133A_2","TNIP3","1.859","7.873","False"
"Dendritic","","","GSE53163","MicroArray","HG-U133_Plus_2","CCL26","-3.971","-7.873","False"
"Fibroblast","18h","1ng/mL","GSE129484","MicroArray","HuGene-1_0-st-v1","NFKBIZ","1.023","7.865","False"
"Aortic Vascular Smooth Muscle","6h","100ng/mL","GSE11367","MicroArray","HG-U133_Plus_2","DEPP1","-1.859","-7.861","True"
"Hacat","12h","200ng/mL","GSE27533","MicroArray","GPL10558","FOSL1","-1.897","-7.839","False"
