"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GPT2","1.794","7.166","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","APOL3","-1.781","-7.115","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","C15orf48","1.773","7.085","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LRG1","1.763","7.043","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","S100A7","1.730","6.913","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CES1","1.700","6.792","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","HSD11B2","-1.630","-6.512","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","NUAK1","-1.627","-6.499","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TMPRSS4","1.624","6.490","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","IGFL2","-1.610","-6.431","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PTX3","1.608","6.425","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SOD2","1.548","6.184","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","NDUFA4L2","1.546","6.177","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","MGLL","-1.538","-6.146","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","NAMPT","1.528","6.105","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DAPL1","-1.510","-6.034","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","AKAP7","-1.506","-6.016","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","IGFL1","-1.501","-5.995","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SERPINA1","1.497","5.983","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PHACTR3","-1.466","-5.855","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GCNT1","-1.456","-5.817","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ZNF703","-1.445","-5.774","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","RAI14","-1.436","-5.736","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CDH3","1.431","5.716","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SPRR2C","1.429","5.708","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SLC45A4","1.428","5.705","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LOX","-1.423","-5.687","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","MFAP5","-1.414","-5.650","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CSF2RB","1.406","5.617","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TUBA1A","-1.401","-5.598","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","HES5","-1.398","-5.584","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","IL13RA1","1.387","5.540","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","HSD11B1","-1.386","-5.535","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","RNF128","-1.384","-5.531","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","IL4R","1.378","5.505","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PLAT","1.368","5.464","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CHL1","-1.367","-5.462","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SERPINB1","1.367","5.460","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TGFBR3","-1.362","-5.442","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","HSD17B2","1.348","5.387","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","STAT3","1.347","5.381","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CCDC3","-1.337","-5.342","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PRSS27","1.327","5.300","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KLK13","1.322","5.280","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ID3","-1.313","-5.245","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CLCA4","-1.313","-5.245","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CA6","-1.299","-5.189","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TNNC1","-1.295","-5.174","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CSRP2","-1.295","-5.173","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TMPRSS11D","1.294","5.170","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ERC2","1.292","5.161","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CHIT1","1.289","5.150","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CRYAB","-1.289","-5.148","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TYRP1","-1.288","-5.148","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SAMD5","-1.286","-5.137","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CDKN1C","-1.285","-5.132","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CHP2","-1.283","-5.124","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SYTL5","1.282","5.120","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CCL20","1.279","5.109","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ZNF652","-1.279","-5.108","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CYP2J2","-1.268","-5.065","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GMNN","-1.258","-5.027","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ID2","-1.255","-5.012","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PLAG1","-1.254","-5.011","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CLEC2B","-1.229","-4.910","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","STK39","-1.220","-4.876","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ZNF385B","-1.215","-4.854","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PIP4P2","-1.213","-4.846","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ETV7","-1.213","-4.845","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","FAM83A","1.201","4.797","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SOX7","1.190","4.753","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GPNMB","-1.178","-4.706","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","EPHA2","1.178","4.705","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","FABP7","-1.173","-4.686","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GSTM2","-1.165","-4.656","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ELF3","1.165","4.655","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","EMB","1.159","4.629","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KCTD4","-1.149","-4.589","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PDZK1IP1","1.146","4.580","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","FOXQ1","-1.142","-4.563","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","EPHB6","-1.138","-4.545","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","NPR3","-1.136","-4.538","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","C1R","1.134","4.529","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KRT2","-1.123","-4.486","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DKK3","-1.123","-4.485","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","STEAP4","1.118","4.466","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ZBTB16","-1.116","-4.460","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","APCDD1","-1.115","-4.455","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SLIT2","-1.114","-4.449","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DPYSL3","1.112","4.444","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ERP27","1.107","4.422","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","FLRT3","-1.104","-4.411","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","UPK1A","-1.103","-4.406","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DHRS9","1.095","4.374","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","RALGPS2","1.093","4.366","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SMIM14","-1.092","-4.364","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ZNF662","1.091","4.357","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GSTM1","-1.090","-4.354","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TMEM63C","-1.090","-4.353","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","EPS8","-1.084","-4.332","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","OSR2","-1.079","-4.312","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","HAL","-1.077","-4.302","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SLC7A8","-1.073","-4.289","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LYPD6B","-1.065","-4.257","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TGFBI","-1.063","-4.249","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ARL11","1.062","4.244","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GCH1","1.062","4.242","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PSMB10","-1.059","-4.232","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CCNG2","1.055","4.214","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","VGLL3","-1.050","-4.195","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","IFNGR1","1.048","4.186","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DENND5A","-1.046","-4.179","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TYMP","1.045","4.176","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TPX2","-1.045","-4.173","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CCDC113","-1.043","-4.166","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ROBO1","-1.040","-4.156","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SOST","1.035","4.135","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PPP1R3B","1.032","4.124","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SRGAP2C","-1.026","-4.097","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","MMP1","-1.017","-4.065","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KLK12","1.012","4.045","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ADRB2","-1.012","-4.044","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KRTAP19-1","-1.004","-4.011","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","RASSF9","-1.003","-4.007","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CNNM4","0.993","3.967","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PGLYRP4","0.988","3.946","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","HSD17B11","-0.985","-3.934","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SULT1E1","-0.984","-3.932","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","RNASE4","-0.980","-3.915","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PTGS2","-0.976","-3.900","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DEPDC7","-0.974","-3.893","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","UBE2D1","0.973","3.886","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","FAM107B","0.968","3.868","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SHOC1","0.966","3.858","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","IGFBP2","-0.964","-3.853","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","BHLHE40","0.964","3.852","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","MAOA","-0.961","-3.840","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","XK","-0.959","-3.833","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","FCGR3B","0.957","3.822","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LINC01554","0.954","3.813","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ABHD17C","0.952","3.802","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SERPINB13","0.950","3.796","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CYP39A1","-0.948","-3.789","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","BPGM","-0.945","-3.775","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","MSLN","-0.935","-3.737","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KRT27","-0.931","-3.720","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GASK1B","-0.931","-3.718","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ZNF57","-0.930","-3.716","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LANCL3","-0.926","-3.700","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KRT25","-0.926","-3.700","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LAMTOR4","-0.924","-3.692","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","FBXO6","0.923","3.687","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SLC19A3","0.921","3.678","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PPM1L","-0.913","-3.648","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KLK14","0.912","3.646","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KRT73","-0.909","-3.631","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LYPD5","0.909","3.630","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TMEM107","-0.906","-3.618","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PRKACB","0.903","3.608","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GSR","-0.902","-3.603","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CLDN8","-0.899","-3.590","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SPAG17","0.898","3.589","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","NMI","0.897","3.585","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ARL6IP5","-0.895","-3.575","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TNIP3","0.895","3.575","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","APRT","-0.894","-3.570","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GAN","-0.893","-3.567","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TCHH","-0.893","-3.566","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DLX2","-0.892","-3.564","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","OTUD1","-0.890","-3.556","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SOSTDC1","-0.887","-3.544","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CGA","-0.887","-3.542","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CYBRD1","-0.882","-3.522","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SLC5A3","0.878","3.507","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","B3GNT5","0.877","3.504","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PCSK5","-0.877","-3.502","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SERPINB11","0.871","3.481","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","NPY1R","-0.870","-3.476","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LTB4R","0.869","3.473","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","FILIP1L","-0.869","-3.470","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KLF10","0.868","3.466","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LOC154761","0.866","3.459","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CXCL14","-0.866","-3.458","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ETNK2","-0.864","-3.452","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","STEAP1","0.858","3.426","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","MATN2","-0.856","-3.421","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DANCR","-0.855","-3.416","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SPTLC3","-0.854","-3.412","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CFL2","-0.854","-3.412","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CFB","0.852","3.405","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KRT13","-0.851","-3.401","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PIK3C2G","-0.850","-3.398","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","RPS27L","-0.850","-3.396","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SLC16A10","-0.849","-3.394","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SPSB1","-0.849","-3.392","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CTNNAL1","-0.846","-3.379","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","HOXC6","-0.845","-3.375","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TCN1","0.845","3.375","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ADCY7","0.844","3.372","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","RAB31","0.844","3.372","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","STC2","0.844","3.370","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GSTT2","-0.841","-3.359","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GPAT3","0.840","3.354","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SERPINB12","-0.839","-3.350","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ALDH8A1","0.837","3.346","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CTSL","0.837","3.346","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ANG","-0.837","-3.342","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ATP12A","0.835","3.337","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SMAD7","-0.832","-3.324","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","NEDD4","0.832","3.324","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","MSRB3","-0.830","-3.317","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TLCD1","-0.829","-3.313","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","WIPI1","-0.822","-3.284","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PBK","-0.821","-3.280","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LRRN4CL","-0.815","-3.258","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","SLC27A2","-0.815","-3.254","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TUBB6","0.813","3.248","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ELOVL6","-0.812","-3.243","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PLA2G3","0.811","3.240","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DPYSL2","-0.809","-3.234","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","GSTM3","-0.809","-3.233","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TNFRSF19","-0.808","-3.229","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","EHF","0.807","3.225","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","TXK","0.807","3.223","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","FKBP1B","-0.805","-3.217","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ST6GALNAC1","0.804","3.213","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DUSP2","-0.804","-3.212","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PERP","-0.802","-3.204","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","NRTN","0.802","3.203","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CXCR2","0.800","3.198","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KCNK6","0.798","3.187","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","FREM2","-0.796","-3.182","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","PLA2G4A","-0.796","-3.178","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","MLEC","-0.795","-3.178","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","KIF21A","-0.792","-3.164","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ACRV1","0.791","3.160","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","LCMT1","-0.788","-3.146","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","ATP13A3","0.784","3.134","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CXCL17","0.781","3.121","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","MMP3","-0.781","-3.121","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DIO2","0.781","3.120","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","CEACAM5","0.780","3.116","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","NCR3LG1","-0.780","-3.115","False"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","RAB3B","-0.778","-3.107","False"
