Protein,AITRL (GITR Ligand),APRIL,Activin A,Amphiregulin,Amyloid beta,BAFF,BCMA (TNFRSF17),BDNF,BMP2,BMP3,BMP4,BMP6,BMP7,BMP9,C5/C5a,CCL1,CCL11,CCL13,CCL14,CCL15,CCL16,CCL17,CCL18,CCL19,CCL2,CCL20,CCL21,CCL22,CCL23,CCL24,CCL25,CCL26,CCL27,CCL28,CCL3,CCL4,CCL5,CCL7,CCL8,CD14,CD163,CD276 (B7-H3),CD27L,CD30,CD40L,CNTF,CRP,CX3CL1,CXCL1,CXCL10,CXCL11,CXCL12 (alpha),CXCL12 (beta),CXCL13,CXCL14,CXCL16,CXCL17,CXCL3,CXCL4,CXCL5,CXCL6,CXCL7,CXCL9,Calbindin,Cytochrome C,EGF,EGFR,EMMPRIN,FAS-L,FGF-1,FGF-19,FGF-2,FGF-21,FGF-4,FGF-6,FGF-7 (KGF),FGF-9,FGFR3 (IIIc),FLRG (FSTL3),Flt-3 Ligand,G-CSF,GDF-11 (BMP-11),GDF-15 (MIC-1),GDNF,GM-CSF,Granzyme B,Growth Hormone (Somatotropin),HGF,HVEM,ICAM-1,ICAM-2,IFN alpha 2 (alpha 2b),IFN beta,IFN gamma,IGF-1,IL-1 R1,IL-1 RA/RN,IL-1 alpha,IL-1 beta,IL-10,IL-11,IL-12 p40,IL-12 p70,IL-15,IL-16,IL-17A,IL-17B,IL-17C,IL-17E (IL-25),IL-17F,IL-18,IL-2,IL-2 RA,IL-21,IL-22,IL-22 BP,IL-23,IL-24,IL-27,IL-28A,IL-29,IL-3,IL-31,IL-32 (alpha),IL-33,IL-35,IL-4,IL-5,IL-6,IL-6 R alpha,IL-7,IL-8,IL-9,LIF,LOX1 (OLR1),Leptin,M-CSF,M-CSF R (CD115),MIF,MMP-1,MMP-10,MMP-12,MMP-2,MMP-3,MMP-7,MMP-9,Mesothelin,NF-L,NGF beta,NRG1 beta 1,Oncostatin M (OSM),Osteopontin (OPN),PCSK9,PDGF-BB,PLGF,PTX3 (Pentraxin 3),Procalcitonin,Resistin,SAA,SCF,ST2 (IL-33R),TGF-beta 1 (LAP domain in precursor),TGF-beta 1 (total),TGF-beta 2,TGF-beta 3,TIMP1,TNF RI,TNF RII,TNF RIII (Lymphotoxin Beta R),TNF alpha,TNF beta,TPO (Thrombopoietin),TRAIL,TREM2,TSLP,TWEAK,Tie-2,Tissue Factor (TF),VCAM-1,VEGF Receptor 2 (Flk-1),VEGF-A (165),VEGF-C,VEGF-D,VEGFR-1,WISP-1 (CCN4),XCL1 (Lymphotactin),alpha-Synuclein,uPA
AITRL (GITR Ligand),52.0529760653601,1.48804244979271,-1.46274174716191,-2.0932457039697,-2.00766483801528,2.96638899734504,1.19330576520264,-0.133856042235326,0.0071109566141659,1.33823890365364,-2.46697807124974,1.56030224842373,1.34842116137277,-0.61592620813869,-0.437931633442945,-0.617701945103866,0.68704030677836,0.0030489422779576,-1.03382340500331,3.40798600485165,-0.163918773342299,-0.831108861380575,0.18100089985104,-0.168474663481349,-1.61123107430616,-0.78826296197781,-1.84905460746919,-0.332697501837745,-1.10731758969177,-0.977852438035537,-1.60777091312488,1.54836268820311,5.84319538805229,-1.15428022112252,2.44012960064934,2.2740677432464,0.257885911873062,-0.550998136874134,-1.20338310054018,-0.565400813202629,1.8623581353023,2.80128773339883,-0.889471759963456,1.13649567330262,2.75047903585285,-0.951414125959856,-0.89164004499777,0.610012611245475,2.15020385382892,-1.02287957490843,-1.51699179574249,0.604195712020064,2.05707636776285,1.66941023760822,-0.684844860741816,-1.11115260953934,1.53765934755031,0.349834159407237,-0.879007766036468,0.824045612551565,-1.94704492414857,-0.114595523904751,-0.760447073604166,-0.411821488354511,1.00633341314287,-1.53399715465622,-0.104302580903563,0.126590102426063,0.843994830299141,0.242002010217794,0.813696056826419,1.79219981377296,-0.610405446419003,-0.0040998669658618,2.16576682824146,-1.67158921211754,0.752881339765326,-4.18008382644606,0.776242174975293,1.38323233083545,0.642047481855094,-0.0134501590090063,-1.01430727283134,1.89341165686271,0.582325496378193,4.40448884173536,-2.71065255952009,-2.17242946276399,0.523283368009171,3.04662060099613,-0.859908896537505,0.375895731190451,-1.0610573730024,1.10337310455307,-3.01832486273678,2.93031617043936,3.96266620851201,0.41546494538072,-0.556761040548441,0.617316594374961,0.678868519882579,2.89621829495106,0.515664003536145,2.06044687143393,-1.78108540990602,-1.37588308449438,0.995478861354837,-0.680549257425648,-0.710228559217577,0.451982791371446,-1.00514220447947,-1.97516983018751,4.56790331854206,0.526444648445213,1.83046136424755,2.31132198216114,-1.03812317492902,0.234463002809307,-0.0165727301743727,0.486617660787287,0.0736317955659394,3.41410726084857,3.53911544928281,0.478652983855835,2.89698795638058,-1.6443064285096,0.48190716125365,0.661637245327567,-1.02312345971486,-1.00162802606379,-3.35610932825512,-2.36014981479517,0.344152089487171,2.46322509349701,-0.251364069127806,-2.19358484606237,-0.82661097057185,2.01056255352223,-0.53108518741013,0.200373843048009,-3.10622753823642,0.656245541173166,-0.461907091598981,-0.102729435896353,0.663694299829016,-0.379162941977062,-4.41988822466395,-2.69735987431007,-2.52610822539788,2.51780626073348,-1.51543983599311,0.695879790997649,-1.95496351563979,0.80146828904561,-0.625244129896973,-1.10507647621921,9.9223488144923,-2.41456166872677,-2.63017429043451,1.58065610534551,-0.479143227524249,0.252652369721207,0.996721655418339,-0.241630675252434,-0.344267555106312,3.21613209416936,0.412244101385955,0.993703627580467,1.76391555319329,-1.24238189414136,2.63599357592666,0.491159708986593,-1.38078198405316,-2.18275639232537,1.93463065347307,0.589254696322279,-0.268164274473449,0.375329434536303,-1.22162186593593,-1.80609059779382,-1.3356929985661,0.937119783373551,2.45260567257185,-0.896424543600796,3.33761384447049,-0.408570328233055,1.52663950514765,1.04477821678954
APRIL,-0.281044948085147,23.536087317526,-1.80295292550868,-1.11096653007408,0.216491363158357,0.127425115713058,-0.46128478814707,-0.292616533204021,0.82076275683478,2.03365193124053,-3.36948414641027,-1.03122430135224,-0.632744589348061,-0.61295995797384,-0.992673384309645,0.0634856472325054,0.356329398398174,-0.0683582437914539,-2.78361465480623,-0.69263806103182,-3.06219391365925,-0.0618830440768522,0.714409684896658,-0.97476627588436,0.362809286182663,-0.476832223977359,0.808658528890268,1.51210406452761,-0.750301519702895,-3.0274082489734,-4.28766942094932,-1.42714354151487,3.85407327884172,-0.978191723935749,-0.637174152819326,-1.1887841928539,0.104908304184688,-0.212568637619938,-2.2008030364523,-0.963998788301535,-0.216596426889228,0.646066259240693,0.206994878535942,0.608674820998105,0.594123175132866,-0.0700242370039588,1.30431734927447,-2.00967446713236,-0.344776248237653,-0.177848021221716,-0.516257501297431,-0.531274291157713,2.19151913590093,0.571542417428765,0.0784903572795381,-1.3542261611305,0.157624623534055,0.0523736887837177,-2.16690359810306,1.5104091861423,0.391791612160139,-0.659715257194177,1.63676521414501,0.841210446393567,-0.354582621077858,-3.0287584849475,-0.631813365051256,-0.811635854836375,-0.0342698734596047,-0.178832926598509,1.21171819130677,0.956257033490054,-0.32699959658008,0.612060291187605,-1.09231630029247,-1.87998454326048,-3.87321552100057,-1.34978327713571,-1.27689792486045,-3.01162066149773,-2.74108758525414,-1.56512380419141,-2.29361869441616,-0.316536389571269,0.587490826108853,0.252521500418112,-2.40358257042427,-3.1607571175734,1.35401860810501,-0.974991861459644,-0.694669780497947,-1.30191415189325,-5.62558157353674,-1.93917313310823,-2.648593602119,0.214035784598528,0.766800614816274,0.913313826817152,-0.177950810007155,-1.37914195305598,0.562750653830518,1.23385836848324,-1.78127122979235,-0.506957701030889,1.39656546952685,-1.1022990575824,0.614757479675112,-0.514833777325379,-0.376232044646098,0.702057352689829,-1.38273684868297,-2.45243465877178,1.10229893244651,-0.793377592519043,-1.35385146889051,-0.419051435765762,0.912435306059197,-0.561608426890005,-2.43559284030979,1.63721594678144,0.0558988039998455,0.632586773898698,-1.74888062588126,2.78237041709178,0.0832921330084231,-0.158188204620001,1.04563681852896,1.42421565550853,-1.03971133040531,-0.887003954315645,-0.452719278029453,-1.34899757063289,4.67319272822853,0.347715210200177,-3.11925937740963,1.86880233872297,1.69118755503241,-2.77908845039407,2.11326922141667,-1.29239014612474,-1.6063628134849,-0.642473125036575,0.537238537500768,1.11905519641538,1.53725403731369,0.23793330670981,0.471073294249916,-2.15717130286312,-1.58266820846974,2.30251130581005,-0.515894855124435,0.463462430321532,-3.39487675046054,0.915082381543026,-0.5579744228318,-0.428771723643141,3.14076819230565,-1.83382506011166,-1.86236020021853,-0.861461462181895,-2.39503151945585,-0.157360795756665,-1.7109906555171,0.130651107429515,2.22784077103895,0.919065162094763,-0.640777970394165,-1.11612539592159,1.30144671017008,-0.0581742572875343,2.69127883314684,-0.581454701303616,0.456110028859397,-1.27542678686232,0.222409913870251,1.91652646005283,0.479672487659282,-0.453914762066975,0.562495795251694,-0.827030987830545,8.72536994317913,0.0976760477455423,-1.49295018271595,-1.15615485709519,0.667986770864643,0.164863801010601,4.52465130012048,0.216005625544526
Activin A,-0.285676711228597,-0.724688358870692,153.070584908434,-0.58011359941009,-0.2900131987859,2.16978005527936,-1.46581988645715,2.53239418140588,-1.22578192454454,0.341013382073759,-0.762877233908863,0.582613697236965,0.419750627862964,0.300024531152285,2.21144029946808,-2.4816622936123,-1.65848238237385,2.16780254777247,1.74806623601555,2.0902364600379,0.0730889440201046,-0.0473319061009664,-0.835577122049493,-0.782663661854999,-0.85313074209881,0.10160030561715,-0.7625147097942,-0.605824651222095,-1.39365417656629,-0.696681362804785,-1.02472482229891,-1.74196662490225,1.89277320172957,1.42300457615361,-2.19145402018215,-2.39804988497076,-0.86788844352296,-0.956957484640269,-1.03627027248318,-0.474988466811541,-0.50630457539728,2.21297181658059,0.343793452423587,0.34989540533043,-1.3922855467675,1.14147699097841,2.96001101424466,2.56689887362639,-0.767180641230458,-0.543060756139699,-0.582870447969446,1.94643643953528,6.34749264697995,0.906827171994796,-1.85855998343961,-1.59052022074931,0.674893234687051,2.44390607111677,1.96626832614223,1.40041655162937,-1.89873445299806,-0.0917642431362086,-0.119390951031798,0.117621555050964,-2.20210960746646,-0.855501838467464,-1.13546396958631,0.54588550222821,-0.200451862040581,-0.0278730402223643,0.650085101121592,-0.219989138581885,-0.875807840165373,1.38144304316349,0.539248648691485,-1.03714469782667,-3.17070161068762,-1.59615496217417,-0.293804289436747,3.71657930511852,-0.337139152603937,1.99822179249035,-0.10646375773122,1.50691090464333,-0.0560043665878693,-2.00211037328586,2.07386940108924,0.543513354915675,-1.84153028058184,-2.5745261070421,7.21521289576821,-0.483793490817206,-1.97175030363687,-0.712825544558065,-1.45537604205397,-1.07197646783886,-0.314298649477143,-0.762868862896924,-1.16743421360646,-0.292669770318895,0.513381422726376,0.311016014224504,-0.238559190392707,-0.80587313210681,2.99211444017934,0.816442105450998,2.81009904787968,-0.421425000959311,0.188223871346872,0.281638724433267,-1.11100779546895,0.0331346685565374,-5.69934330148471,-0.553134021708052,0.87058921024505,-3.52595058795025,-2.17767963283596,-0.0111081784035782,-0.563349332454266,0.254011500192903,0.366435393794626,0.940331513549391,-0.491610778620866,2.54484844171947,0.129708105435742,-0.478339608880254,1.22786289618625,2.9531743693681,0.67333165157865,0.636200483456826,0.0818001090669573,-2.50121049702282,1.52243884990867,-0.0096368939949747,-2.65797272331181,-0.39935275124521,-0.338646242367425,0.583005100218069,0.379995957651167,-2.61255968965615,1.25912849097969,-2.54011851048402,1.14867855113382,-0.645289202075995,0.148449416622303,0.322612760166474,-4.58936209075531,-0.660080476116335,-1.94244892981666,-1.96601087152761,-0.0744753814130714,-2.2391306258748,-1.1788275118272,-0.897382778753296,-0.288484354591681,-0.145409037635115,1.49266353443689,1.1862440590689,-1.37905941297005,0.24368474424221,0.573717599082586,-0.518684638054875,0.151308774979168,-1.4210418150774,0.31586830982361,-0.572282990614306,-2.44525497124411,0.654609736082703,2.55824397131956,1.58627063719817,-3.8748883554195,-2.48742548800824,0.26681853393573,-1.32696646041217,-2.28914684249784,-0.384857634480807,-1.80130134723567,1.71404044971647,-1.29682085209611,-1.30518573400867,-0.47234769125204,-1.50944517018348,3.12917135024302,1.47775552953084,-1.4107715495655,1.53189361665411,1.33749683479185,-0.893816794473235
Amphiregulin,1.61590863253548,0.257219190564789,0.615840224385118,112.636750741898,0.372452162818584,2.93389940265831,-0.408213152565024,0.605277495258024,-2.12541571460673,1.41538025745759,-0.426848465450444,-1.88767437879249,2.16367629025485,-0.403234725105127,0.190682622052978,-1.26294473183972,-0.054728645123573,1.48839726781939,-1.92958383795823,2.51332401076003,-0.970908146897482,-0.479074045180308,-1.02961169908659,0.932212264865358,-0.66515519397652,-0.0359899146101721,-1.67529349757068,2.63133053836988,0.842958544531586,-1.38371293288255,-1.66814464407892,1.60803045396444,6.02917364414766,-0.687034119035252,1.6091209256135,3.01492025649058,0.0638589197492389,-0.494127523416539,-2.03050343353238,0.445301327861247,0.847231994267831,1.59064379263708,-0.608667826661776,2.79904448817911,-0.540942615343014,-0.13886345246155,-1.68829300235263,-1.13796287287671,-1.49613792147856,-0.99232267253838,-0.549498291857845,-1.02893183901154,2.87517763896989,-0.155353317337722,0.433768117324563,-1.74487598025019,3.42879109284161,-0.913897995913405,0.0488145790316606,-0.98521617039995,0.839035400450655,0.746398487394765,-0.57625182891134,2.15892942833657,0.211791772302405,1.22791323270369,1.37611654240021,0.168809267682141,-0.136029755563218,1.31799645854344,-2.5072972661692,-0.372141103253618,0.009453745713567,2.59123930797484,1.78936528288856,-2.35591049070875,-2.49393724283843,-2.23562058696227,-0.634475452757143,-3.34586831229559,-0.0078646259290391,1.15499801551997,-0.152419236285767,-0.773937114456392,1.0199646273215,2.26219981058193,-1.10958762948482,-2.28320363384599,1.33963141223775,2.86667114833126,2.6527582529431,-2.53473663860725,-4.56842294948366,-1.23748418295483,-1.9028488956977,3.36567323005557,3.63861565671161,1.00930074162745,0.106806128483518,-1.93328839356174,-0.141636403797814,2.87439632441207,0.831461209917368,1.83138189619951,0.268828745514546,3.03664235498953,1.17972454428328,0.153134093586516,1.16093672061402,0.503510575942923,-1.1319396324492,0.0744416769321169,3.467443605757,-0.178690980669896,1.12658926953763,4.23038941818374,0.739502671430817,0.640247695136741,0.858357310446987,1.57061675651493,-3.10019643983965,2.28118564167268,7.74925070224897,-1.38086408867781,0.722601050350739,1.14925431280693,2.51329693630362,-2.36972299826334,0.122840328739857,-0.1915039259423,-0.61304585279134,1.74332786730116,0.243694565633244,1.21743804402623,-1.33369642096131,0.126904958723437,0.0457578294700138,5.62362510310004,2.66677154450859,0.201406249208597,-1.03019328294453,0.944652291416425,0.480836050184899,-0.507376673356116,0.682730271826263,-1.20798561665908,-5.76455427896957,-4.58554838602116,0.920027405866039,-3.03137260368088,0.09297659736436,-0.0788755701783607,2.91715266814643,-0.974293818972421,-1.45597970566507,1.09122679486847,8.31243867695473,-1.65967954119049,-1.82024320510804,0.727483807378621,-2.05667391118298,2.06357897211248,0.737079988861505,0.0315080997550203,0.922966514942071,3.63813996003547,-0.869184832657176,-2.33350920891532,0.269695694871472,-1.26003419242043,3.57741168243099,0.323480900046213,1.27068234698609,-0.0326797780415562,-0.0426109839622558,0.879274247353724,-0.154506072087086,-4.03857049791482,2.11120274587521,-3.3210756050463,-0.477975246521142,0.941550309451792,-0.68869624177538,-0.922884489119527,-0.671910162784146,-0.317650290306577,0.273999772597997,0.21596293952167
Amyloid beta,0.231693783691113,1.21361098096211,0.36376549973652,-0.972278463478734,27.9732084563251,1.83922269766816,0.433222882994322,0.922275395518523,-0.28744098448221,1.14912824198397,-0.551709098542442,-0.405817659133297,0.888541255477345,-0.95867602707927,-0.901934228062176,-0.590587961183394,1.9917846813155,0.728311239019516,-0.1519211110516,2.30716033615652,-0.62673056236419,-0.381539087230237,-0.178260557381224,0.119017890640675,-0.885247839327288,0.859080465710152,-2.17377878949067,1.0640018261746,-0.103772753865289,-0.111946411364175,-3.54478379509412,1.04135007479817,2.70823164091214,-1.50449853775113,-0.671431715113106,-1.23314250251634,-0.311720388953652,-0.739330021577062,-1.17815982937367,-2.75006367776679,1.16739881878494,2.4957470498785,-1.70708462684005,0.167044516244982,2.90712807207788,-0.579745015818274,0.462794641199797,-1.97535103533083,-1.97388694918097,0.993054793648085,-0.857928766573436,-2.19624590729681,2.52003893470868,2.12635006096608,1.35280751936522,-1.01294322322239,2.39526899780696,-0.743237923403339,-1.47685007575861,-2.78680441327906,1.43143693529505,0.636712246830391,-1.22997982756532,1.20154259158296,-3.09061231529965,-1.25392073957519,1.87333616322624,1.07721274995684,-0.856025665103109,0.565440830534175,-1.31544350731792,1.22108220228022,1.14457827943471,2.6870779325445,0.280689086420641,-0.0371672622849808,0.467961158660358,-3.78106350825739,-1.38889361393453,-2.34014394174074,-1.44547001902804,-2.41215142068578,-2.34839553969839,-2.25538207417946,0.488757050716674,3.08913279916713,-1.96244831893425,-1.65278578912321,-1.05726284175633,2.68530541445721,-3.27843238654127,0.871930481971364,-3.64534963532084,1.29304317636902,1.83072792980514,0.650826951477138,2.38086117594133,1.55261092565939,-3.62478247482909,0.48806443232102,1.24019117970153,0.169559867649893,-0.495977536385691,0.540146123744499,0.496891541228255,2.15551904692286,0.238490159326574,2.46234729658703,-1.10392486926385,4.17025352677917,0.292535717977467,-1.32957147371137,0.0486024794610427,0.21410175763338,-0.719561814276965,3.20835568670046,0.448275075462404,0.760707438314038,0.124643708095966,0.179398510620732,-1.66922953066997,3.22317878421604,6.1176624013546,0.611296731462621,-1.32982589888387,-1.02779321458338,-2.3735034092947,-2.02667815604932,-0.0569754127906323,0.113589875165725,0.0655567591473424,0.194571171615347,2.19629822893545,0.0555495481981369,-2.5209195850441,-1.2327871664707,0.823523019706662,1.90565215629932,-0.612944676955392,0.201543699608662,0.242697061515517,0.890748470734624,1.46935770670168,-1.09577506052668,-0.357407265055877,-0.602116164383981,-7.0737106059048,0.0346130809891886,-2.62981896449938,1.30194329140387,-0.386390520659111,-1.15392252947079,-0.256626158962135,1.04822535990973,-2.0764675309322,-0.509829887544674,5.37815800669734,-1.27618337993545,-2.48633550803676,2.55935305372947,1.20497103001383,1.27083448721026,-2.44582312284478,-0.260780519159006,-0.487973628584769,1.36647482947031,0.907048394492037,1.82791980033131,-3.80229610263294,-0.215584818934169,0.335056300519809,0.555640023722354,-3.60823495268901,0.35918273319345,0.368750496674287,-0.349099817971358,-1.68017445359618,2.52731510775268,-2.09818934100217,0.582493752704089,-1.1866626002707,0.0269574029679956,-1.02655063873283,-3.94459712514591,0.356678393103842,0.0508102942001455,2.1546971764096,-0.371770427023873
BAFF,1.34043929514946,-0.36399888313778,-1.52090021823739,-1.69504738180634,-0.849529603477471,17.8351826841602,0.572400292576035,-2.97785466809595,-0.562862722295157,0.599306228133262,-2.31068078036608,-3.79535178126952,-1.26582266873835,-1.27394998642114,-1.50533273673952,-1.83235354874231,1.82332889932206,-1.79564829805347,-1.60015320456369,0.58258561940901,-1.88890051922603,-0.0197330378981351,-0.0748400883363833,-0.054294340303845,-0.121970311632931,0.647225082544454,-1.88692268677796,-1.37206337427778,-0.138947360289418,-3.03851669199575,-3.70569274886472,-0.357457235394081,2.38202806254218,-0.506198025138623,-0.38680624865967,-0.655944039863046,-0.337408299605135,0.111945247146924,0.252042712654741,-0.278947806454077,0.723390276997229,1.88170931354641,-0.209896554218575,0.324888603554744,0.755757043053985,0.946075051266629,1.04824569685659,-3.22031765298543,-1.15849865677262,-2.59169049450084,-2.05667151074122,1.1361883185965,4.52116493675831,1.04097049949577,0.0120708445511664,-4.86367359213135,-0.304971961720584,-0.894949499523146,0.866904668272082,-2.4765232169859,0.105503816134189,-0.190432201079753,-0.959785269559115,-1.48463758590727,-0.124390293654058,-1.3533225012879,-0.368929098960272,-0.0674084598164497,0.213692828227067,-0.553010440602308,-1.99573734672968,-1.37696042134913,-0.751465974173503,0.81760728600807,1.01289958632786,-0.0479158658445043,-2.93060438543995,-3.75055151829381,1.28932830246704,0.65836821496578,-0.648332424885766,-3.5880572852191,0.103895704785951,-1.23956555126515,-0.243936910043934,0.236301437232462,0.715650978572813,-0.433275725783003,-1.48682161289611,-0.347213714802591,1.64458710467906,-3.26499754128279,-5.20807452797513,0.209287253005528,-3.98204959333183,1.06725864735211,2.11546578895142,0.112113495884069,-1.35402893887328,-3.04906486775521,1.19029948542732,0.972113974963385,-1.34490212231101,0.104620384912808,-0.994012583896594,-0.231238723244841,1.52986581389161,0.791245949847401,1.00699022904616,0.732406020766988,-0.427217460304419,-2.23724487642315,2.48462125705554,-0.0670311257452309,-1.00775953615225,2.55553670517354,0.822595102641022,0.385815526725741,-0.438180585975142,1.52354249024158,0.566241224867618,0.829432749398282,3.06763033402006,0.951077153806849,-0.796626475986467,-0.336492546554942,-0.803088457518555,-0.451780471723776,0.476515390685167,-2.3210580918388,0.0540401288569335,-1.02083729982327,0.865127924807908,0.340499061315938,-0.766787089824573,-0.213767915164088,-0.820021190796302,1.69087920540202,0.448833717079187,-2.03749250022235,-1.08568218341167,-1.0225572316314,0.442274424371432,0.0602205375065069,0.350991846724744,-0.0249223492921659,-5.07283156312835,-1.52749487398482,0.137604616879303,-1.26048523590064,-2.25185130827443,-0.646221914411934,-2.22339836921017,-0.0558124867350093,-0.85416181824413,0.896653788659979,3.05601838972417,-0.223518917083536,-2.24681790250201,-0.845896722409678,-3.47696304620114,0.952792436155623,-0.0716798992908603,1.71709134109462,-0.732999700831547,-1.00275833450637,0.0140981392174556,-0.984658882027334,-0.4010895372933,-0.859891982940139,0.510079384782453,-0.247587638014446,0.441827487320185,0.689585981996033,-0.350772012783673,0.406664782770556,2.00424958886139,-2.14924988788997,-0.287753948285906,2.13758055106745,-0.589410149157157,-0.569153263664333,1.84836813376207,-1.31430952580583,0.543633169892376,-0.370577971977972,-3.63172744936645,0.47527149642721
BCMA,0.758326123486068,-0.980458528031176,-0.613448679743729,-1.86296447235121,-0.109251133283686,3.13953248291397,75.6142209604628,-2.13674757228015,-1.06217900156136,0.86410679739225,-1.20696762798145,2.67114261388414,2.52386307591734,0.14182869796062,1.08680884435106,1.21039345956223,2.4175162398015,0.995054084610683,-1.43859200586262,1.72028562304672,-1.52438537319571,-1.56158405469388,0.288374271431114,1.39673693375956,-0.833318056130951,0.666364913754302,0.307977214236003,1.12652681247526,-0.183658127085462,-3.83710327430888,-2.66782060733088,1.43073331302084,4.45072351922663,-2.69416237214692,5.33430844140559,1.5119868371854,1.77618038270506,-0.861357888670836,-3.19013760092652,-1.07184610435807,1.63467542186549,5.57456967164934,-1.30182487273585,1.81428548384419,7.01973308942068,0.234161438357214,-0.282628293411836,1.18479267993829,1.92450006813329,-1.21785434084389,-1.37453605915167,2.02244814625162,1.31189160895753,1.61474312369943,0.993733871887485,-1.3424094775469,2.97172513903673,-0.877978725539523,-0.265211977174245,0.189198377639836,-0.299951894720703,0.368929148460009,0.421351874583036,-0.254826967519425,-0.0156336802552534,-0.704544144645287,0.988327448234795,0.109771850972928,0.669009243529241,0.540359193866939,-2.28932037186251,1.27118900026971,-3.31964185605175,-0.303659877242666,2.65102140068129,-1.07880131356527,1.45833069184158,-3.34594029586256,-1.12629949329517,3.1888930943589,-0.217084039016252,-1.32192437920603,-2.48961117500778,-0.739315714454853,1.68981737805576,3.26935707752322,-2.20995836095038,-2.74298040168985,-1.9268658618964,3.92608424860789,0.215627290203978,-0.687646564248351,0.167351904828049,-1.12300000629073,-0.712650072948837,2.43366187187892,2.71327052467957,-0.138704364861071,-0.99418824556076,-4.69977883676525,0.582424910570682,-0.426418748203441,-1.23693747436191,2.15963177842009,2.33065933174261,-0.512608621612793,0.998802591551622,-1.15779979071901,-0.103135418245011,2.41282079600109,1.99035715579971,-0.0737853677750143,3.20453554430008,0.946234177309754,0.80178108141088,-2.32774935914764,-0.340514773023507,-0.729273803809108,1.52334773277128,0.293196606449936,-1.228650328722,3.34362129125025,7.27537584335022,-0.0909251551721549,-0.335495306458046,-1.54439487131649,-1.33003831366809,-2.25576883177942,-0.586667449090833,-2.79771039388855,-3.71627495962651,2.14833906044898,0.497511690422504,-0.215074767999413,-3.85534752940621,-2.38293795555783,1.57954492574276,2.57713161382053,5.40554103386548,2.1991631006648,-1.06377316465771,2.5509634373781,1.23251234106253,-0.841254246888687,-0.148805502015959,1.31352636503511,-2.7314836795813,-1.79456169127042,0.621616630856512,-0.0355162437135013,-1.60244121999115,-0.549431724094269,1.45251118666184,-0.756646047959133,-0.455010998974527,0.866824951096366,5.77078719825044,-2.98123440429739,-3.54237202958737,-0.780426763192764,-4.77855184181765,1.51670415666649,-1.45063248956067,-1.26927459388885,3.52769303261259,3.41036913689996,-1.31830699521467,-1.06816409631601,3.14618393940053,-0.187827763295118,4.84368882297371,0.291890365750971,0.0449560056830758,0.602731437866574,2.11002481982625,0.725883836879554,-0.456464144135453,-0.720433275760983,0.475353862130198,0.578954280182651,0.953427382160225,1.00113127511965,-0.570013891857654,-0.962231814660983,1.31354201450272,-1.57585989568675,1.91816936574678,1.2632094618333
